gene	mean_log2ND	std_log2ND	median_log2ND	R-181110-535748-BLD-521005_BC_E18111112-3-DNA_F1811112948-16_L181111-00002-A5_20181113-C12_panel12_P181114419-3_sample20181114-A3-A00168-log2_ND	R-RZ	R-CopyRatio
NTRK1	0.031138785	0.35281302	-0.03170204	-0.92019149	-2.6964149	-0.96494717
NTRK1	0.015493354	0.36919818	-0.034750938	-0.53036889	-1.4785074	-0.57207567
NTRK1	0.98452629	0.16450866	1.01181	1.7408532	4.59749	0.6525855
NTRK1	1.4720434	0.16203972	1.49093	1.8156542	2.1205343	0.24826647
NTRK1	1.4169488	0.32140141	1.4589712	2.7169904	4.0449158	1.1815615
NTRK1	0.48294522	0.60296011	0.37469006	0.032771495	-0.74660615	-0.41837629
NTRK1	0.37115478	0.38507762	0.29912772	0.060045368	-0.80791351	-0.31554007
NTRK1_fus	-0.089885983	0.08857582	-0.079251425	-0.07351663	0.18480611	-0.070722926
NTRK1	0.30360786	0.05097768	0.31025964	0.033427798	-5.2999678	-0.35328956
NTRK1	-0.25748512	0.16635399	-0.28801802	-0.34876715	-0.54872163	-0.13720685
NTRK1	0.02527934	0.23693659	-0.016555598	-0.10680982	-0.5574874	-0.16671195
NTRK1	-0.35044254	0.041567562	-0.35207534	-0.11213296	5.7330661	0.16348466
NTRK1	-0.93144254	0.051855095	-0.94071788	-1.004566	-1.4101507	-0.14030588
rs28738963	-1.1612034	0.30293431	-1.1369473	-1.1498544	0.037463438	-0.08936486
rs2501873	-0.25844553	0.12631365	-0.24574372	0	2.0460618	0.169286
SDHC	0.1680338	0.12964394	0.18429797	0.54785501	2.9297259	0.28709932
SDHC	0.12968401	0.33737769	0.13205886	1.7217235	4.7188642	1.5132069
SDHC	-0.50427613	0.14398907	-0.51518023	-0.57216201	-0.47146548	-0.1334395
SDHC	0.61180667	0.30282787	0.60335071	3.214058	8.5931699	2.5342496
SDHC	0.57384662	0.16241702	0.51784452	2.0719179	9.2236103	1.4776157
SDHC	0.56198803	0.11662733	0.54733456	0.79315979	1.9821406	0.16936751
SDHC	-0.085101926	0.27508999	-0.048394447	-0.47234532	-1.4076971	-0.50040859
DDR2	0.43176006	0.11056753	0.44943598	0.96718918	4.842553	0.44129548
DDR2	0.16736965	0.092408354	0.16721375	-0.59097395	-8.2064398	-0.83464542
DDR2	-0.67933012	0.067625691	-0.67185153	-0.73062633	-0.75853144	-0.13523252
DDR2	-0.66020382	0.081157823	-0.65077275	-0.61452021	0.56289844	-0.040205179
DDR2	0.22325164	0.10333177	0.21263751	0.22304829	-0.0019679214	-0.066046939
DDR2	0.50332367	0.056122456	0.50094537	0.85024633	6.1815302	0.27284324
DDR2	0.21714377	0.057450075	0.20739341	-0.19358558	-7.1493266	-0.47743671
DDR2	0.19829205	0.076904629	0.17243458	-0.36675212	-7.3473362	-0.61564442
DDR2	0.34469884	0.11726033	0.32355874	0.37595398	0.26654485	-0.024062484
DDR2	0.17790352	0.10888881	0.20196429	-0.30097852	-4.3978995	-0.57940053
DDR2	0.030619903	0.074553087	0.027504064	-0.1924544	-2.9921539	-0.29641619
DDR2	0.055817805	0.083376935	0.037398534	0.0525335	-0.039391056	-0.061322755
DDR2	-0.31088602	0.14557299	-0.33999913	-0.77820706	-3.210218	-0.51466565
DDR2	-0.36363854	0.060982201	-0.36453696	0.086539935	7.382129	0.37461917
DDR2	0.23360495	0.079402848	0.23543636	0.20804123	-0.32194967	-0.10385285
DDR2	0.028805123	0.11954226	0.010810436	0.017625953	-0.093516472	-0.069642204
DDR2	0.60935739	0.057271555	0.61231819	1.0290221	7.3276282	0.34024614
DDR2	0.24005182	0.079955294	0.23904362	0.29636775	0.70434276	-0.019133588
FMO1	-0.97760087	0.38496612	-0.96237506	-0.064729209	2.3713039	0.82118813
RABGAP1L	-0.43100917	0.35103795	-0.43773456	1.12429	4.4305727	1.4855668
CDC73	0.22936529	0.10845922	0.2212508	-0.16945911	-3.677183	-0.46716763
CDC73	0.46915666	0.10266345	0.48335496	0.66584117	1.9158183	0.10602849
CDC73	0.25423646	0.11930517	0.27290305	-0.14072351	-3.3105017	-0.49008428
CDC73	0.12693854	0.084865251	0.1194309	-0.025546121	-1.7967856	-0.22143474
CDC73	0.22726342	0.10130761	0.24436977	-0.92982329	-11.421518	-1.2506508
CDC73	-0.071836195	0.090982669	-0.1043265	-0.39135513	-3.511866	-0.36348636
CDC73	-0.25089846	0.097368485	-0.24129807	-0.13103886	1.2309897	0.033801489
CDC73	0.15476675	0.20294901	0.13858243	2.530524	11.706178	2.3154839
CDC73	0.093902758	0.13606099	0.13090915	-1.2799315	-10.097194	-1.4872983
CDC73	0.33309665	0.13842137	0.34013608	-0.4209381	-5.4473869	-0.8375319
CDC73	-0.18931602	0.20392901	-0.14850609	-0.1082214	0.39766102	-0.036173032
CDC73	0.34339683	0.14249394	0.38522864	-1.0162013	-9.5414453	-1.4778877
CDC73	-0.1699344	0.055148797	-0.17726472	0.34906991	9.4109815	0.44987691
CDC73	0.50655607	0.11206476	0.50852552	-0.29371568	-7.1411543	-0.87869892
CDC73	-0.040868879	0.11327646	-0.021313531	-1.7195238	-14.819098	-1.774668
CDC73	0.713181	0.11924334	0.73625615	-0.42037376	-9.5062312	-1.2330876
MDM4	-0.13316843	0.08992031	-0.11662163	0.57412053	7.8657309	0.61428444
MDM4	-0.031005834	0.11816712	-0.010167903	1.030711	8.9848752	0.96442118
MDM4	0.17196895	0.25916811	0.12899102	3.3835012	12.391695	3.1780525
MDM4	-0.09408891	0.068721553	-0.082253344	0.40466263	7.2575709	0.41045825
MDM4	-0.15592732	0.056048828	-0.14525839	-0.69969614	-9.7016984	-0.63089547
MDM4	-0.13758102	0.11123125	-0.12849207	0.60358836	6.6633197	0.65562271
MDM4	-0.58212828	0.081963601	-0.57115587	-0.95323428	-4.5276927	-0.45853613
MDM4	0.10466406	0.063206895	0.08926849	0.0059516069	-1.5617355	-0.1597746
MDM4	0.47759972	0.046716916	0.46561129	0.66447124	4.0000825	0.12240223
MDM4	-0.61915054	0.1011683	-0.61016302	-0.36048661	2.5567686	0.17321869
MDM4	-0.12723962	0.3587046	-0.18699228	0.25073526	1.0537219	0.36126982
IKBKE	-0.92172442	0.1320031	-0.90102409	-0.81527088	0.80644727	0.0092954887
IKBKE	-0.40444001	0.057814962	-0.41913064	-0.14017084	4.5709478	0.20250208
IKBKE	0.32871702	0.064977923	0.34370698	0.39392601	1.0035562	-0.026238686
IKBKE	-0.092417015	0.065180642	-0.1029563	-0.10036459	-0.12193153	-0.073866011
IKBKE	0.066298048	0.040773067	0.06679557	0.31587277	6.1210681	0.17261948
IKBKE	-0.2029114	0.07064196	-0.20312105	-0.43287509	-3.2553413	-0.30621176
IKBKE	0.17060382	0.050798619	0.18276082	0.18766566	0.3358721	-0.071552882
IKBKE	-0.068876855	0.091019483	-0.084129105	0.06229323	1.441121	0.069964614
IKBKE	0.46401171	0.10293368	0.47878899	0.36292745	-0.98203292	-0.19231926
IKBKE	0.43002268	0.092564798	0.44184713	0.12818561	-3.2608192	-0.39011924
IKBKE	-0.36978377	0.1148279	-0.37178516	-0.16544008	1.7795648	0.12988736
IKBKE	-0.29720953	0.075035727	-0.29815422	-0.21507338	1.0946272	0.0066231167
IKBKE	0.24501464	0.048054527	0.24463482	0.34642359	2.1102893	0.025331054
IKBKE	-0.84222641	0.10662061	-0.83206577	-0.61529965	2.1283573	0.1403084
IKBKE	0.016228807	0.098012088	0.027414861	0.11439966	1.0016199	0.010527083
IKBKE	-0.11317775	0.12446148	-0.10844177	0.2114747	2.6084572	0.24345875
IKBKE	0.13854389	0.094735817	0.15441463	0.17042287	0.33650394	-0.060449485
IKBKE	-0.29417359	0.046418729	-0.2884336	-0.40451963	-2.3771878	-0.19254375
IKBKE	-0.51715742	0.099333626	-0.50109966	-0.32654496	1.9189117	0.098096976
IKBKE	-0.13227014	0.079228302	-0.12334901	0.01239058	1.8258718	0.05928187
IRF6	-0.079025146	0.24785622	-0.051993541	-0.15700911	-0.31463389	-0.18147329
IRF6	0.70439265	0.33656151	0.73110459	2.921908	6.5887371	2.1143456
H3F3A	-1.0639438	0.28169683	-1.0299271	-1.8873772	-2.9231191	-0.93390779
H3F3A	0.19112556	0.29825823	0.22044086	1.5980294	4.7170663	1.3011308
H3F3A	-0.94406552	0.22188329	-0.90042382	-1.8208196	-3.9514203	-0.99685355
H3F3A	-2.0322325	0.33028685	-2.0127441	-2.5611266	-1.6013173	-0.62484017
PARP1	-0.80102637	0.12148349	-0.82539509	-0.20722424	4.8879246	0.54171313
PARP1	-0.60620154	0.065041336	-0.60676655	0.21167778	12.574762	0.74198661
PARP1	0.021930157	0.10594325	0.043982941	0.30639417	2.6850603	0.18595351
PARP1	-0.13625847	0.054236388	-0.12340301	0.25243863	7.1667217	0.29938392
PARP1	-0.064238183	0.043613062	-0.064787563	0.095702052	3.6672553	0.084031894
PARP1	0.15783498	0.13387059	0.1669584	1.2143147	7.8917985	0.97089857
PARP1	0.04257284	0.042494891	0.045632919	0.34102166	7.0231695	0.21893102
PARP1	-0.25240015	0.047200919	-0.24939889	-0.18186891	1.4942769	-0.0089277393
PARP1	0.11643233	0.093924766	0.13343764	0.19344674	0.81995854	-0.016448617
PARP1	0.2613434	0.06300089	0.26915397	1.1559172	14.199383	0.81030548
PARP1	0.46926984	0.0590077	0.47005628	0.75168296	4.7860385	0.20516896
PARP1	0.33733914	0.058289478	0.34817749	0.53819962	3.4459131	0.11356441
PARP1	0.14392751	0.14900319	0.16036312	0.68625491	3.6397033	0.44943407
PARP1	0.49292346	0.099213839	0.4749389	0.25946768	-2.3530567	-0.29192894
PARP1	0.24675892	0.051059354	0.24714193	0.35695967	2.1582871	0.033360015
PARP1	0.33584346	0.07334275	0.34689004	-0.71830793	-14.372946	-1.1416557
PARP1	-0.072028872	0.071306049	-0.089648091	0.11555881	2.6307401	0.12874918
PARP1	0.1075534	0.069011417	0.10107146	0.3151783	3.0085587	0.13764912
PARP1	0.9261336	0.29071326	0.98336735	1.1617982	0.81064281	0.10197314
PARP1	0.93086798	0.27904797	0.97965188	1.3493056	1.4995186	0.29319599
PARP1	-0.14558361	0.089623312	-0.15442938	-0.05416545	1.0200266	0.02380621
PARP1	0.14343284	0.059204734	0.15158245	0.15732618	0.23466597	-0.070713994
PARP1	0.10273657	0.045208199	0.10249982	0.29401424	4.2310394	0.1150567
PARP1	-0.27741733	0.099128279	-0.27779536	-0.042873722	2.3660615	0.15846392
SIPA1L2	0.10291343	0.26076255	0.14836563	0.39349346	1.1143472	0.1686701
SIPA1L2	0.45072206	0.31326256	0.49536564	1.0209379	1.820249	0.44911456
rs1805087	-0.1022405	0.10815932	-0.084817306	-0.5400809	-4.0481061	-0.53172132
RYR2	0.04128665	0.35154896	0.071341492	0.59932185	1.5873613	0.45152264
RYR2	0.98323158	0.32897554	1.0319778	1.9615464	2.9738224	0.85311088
FH	0.38045073	0.060029924	0.37587791	-0.28077438	-11.014925	-0.73311001
FH	0.13225301	0.067164522	0.12534191	-0.58688885	-10.707169	-0.78868848
FH	-0.3015427	0.076174874	-0.29893537	-0.15177708	1.9660764	0.070700572
FH	-0.46081236	0.069845245	-0.46667209	-0.23914433	3.1737026	0.15107004
FH	-0.2392118	0.057431366	-0.24533885	-0.34739571	-1.8837078	-0.17851458
FH	-0.38963417	0.081174136	-0.40899762	0.23460403	7.6901121	0.56714393
FH	0.1533515	0.047601013	0.15765599	-0.65154561	-16.909243	-0.88565932
FH	0.3038643	0.077222209	0.31223875	0.33283036	0.37510006	-0.055866115
FH	-0.26934733	0.082517856	-0.25640671	-0.81578228	-6.6220207	-0.63583329
FH	-0.65985875	0.12947788	-0.69320128	-0.63890906	0.16180129	-0.022165503
AKT3	0.0037741673	0.090024363	0.0055377163	-0.35771374	-4.0154453	-0.43970917
AKT3	0.63932361	0.14094105	0.66797572	-0.61592537	-8.9061986	-1.3603588
AKT3	-0.2280629	0.14500065	-0.20108219	-1.2005892	-6.707048	-1.0759648
AKT3	0.42218858	0.090868766	0.40861132	0.19990543	-2.4461997	-0.28516361
AKT3	0.039068441	0.053759604	0.029427358	-1.104493	-21.27176	-1.210378
AKT3	-0.96882882	0.11422045	-0.96267669	-1.6614948	-6.0642907	-0.77527586
AKT3	0.30098639	0.22457849	0.3547561	-2.0783111	-10.594503	-2.509525
AKT3	0.33739727	0.1255396	0.34589902	-1.2262105	-12.455096	-1.6485673
AKT3	0.50839158	0.067565739	0.50380233	0.31876082	-2.8066113	-0.26149923
AKT3	0.57950565	0.044111262	0.57985606	0.10644469	-10.724267	-0.54986909
AKT3	0.43384192	0.1254777	0.4632551	-0.32750691	-6.0676027	-0.86721973
AKT3	-0.25593263	0.082760462	-0.23768361	-0.72448519	-5.6615508	-0.5632593
AKT3	0.18765658	0.12352754	0.20373597	-1.4490479	-13.249713	-1.7292416
AKT3	0.37995385	0.046940288	0.37859998	-0.065210162	-9.4836234	-0.52026786
AKT3	-0.15923026	0.099604096	-0.13838452	1.0321336	11.960993	1.0940604
AKT3	-2.3682031	0.19418217	-2.3919857	-4.3832407	-10.377047	-2.0677127
ADSS	-0.62570849	0.36765253	-0.60119166	-0.87990364	-0.69140051	-0.3551697
ID2	0.11335991	0.30913974	0.18056371	1.2224249	3.5875847	0.96540348
ID2	1.1001159	0.33900306	1.1314955	2.9129102	5.3474275	1.704957
MYCN	-0.59368682	0.42264335	-0.65778398	-0.96645357	-0.88198891	-0.38512731
MYCN	-0.42681227	0.37538693	-0.49568605	-0.58183647	-0.41297175	-0.16260814
DNMT3A	-0.31547749	0.040754857	-0.30712622	-0.45302536	-3.3750056	-0.22235686
DNMT3A	0.027319027	0.11032208	0.013390449	0.71550338	6.2379566	0.62565521
DNMT3A	-1.2203716	0.10443234	-1.2062329	-1.2500962	-0.28462983	-0.12032098
DNMT3A	-0.046698372	0.10087538	-0.028146338	0.16059136	2.0549091	0.11227998
DNMT3A	-0.3533739	0.047680243	-0.35775356	-0.18680492	3.4934591	0.094490921
DNMT3A	0.045989247	0.092966764	0.058208617	0.082339596	0.3910037	-0.052326742
DNMT3A	-0.27011766	0.062664355	-0.26815253	-0.10283345	2.6695273	0.088861358
DNMT3A	-0.063777272	0.10637414	-0.041016852	0.06832328	1.2418484	0.032882411
DNMT3A	-0.018984043	0.085510948	-0.033006084	0.17404509	2.2573616	0.13059345
DNMT3A	0.17708622	0.057258408	0.18255108	0.33570094	2.770156	0.076692144
DNMT3A	-0.06956665	0.091379895	-0.056816276	-0.82093795	-8.2225012	-0.84057939
DNMT3A	0.34891929	0.096099885	0.37031716	0.80920952	4.7897064	0.36243464
DNMT3A	0.62061636	0.06378545	0.62018007	0.85051609	3.604266	0.1538783
DNMT3A	-0.27162571	0.049345169	-0.27438435	-0.071667438	4.052236	0.12625919
DNMT3A	0.16981976	0.11673229	0.18159753	0.53705145	3.1459306	0.2789962
DNMT3A	0.17501737	0.055769505	0.18075612	-0.030027443	-3.6766475	-0.28724128
DNMT3A	0.20949619	0.065670634	0.20175284	0.23052159	0.32016445	-0.047688968
DNMT3A	0.37746357	0.10734452	0.39369747	0.77303135	3.6850301	0.30287616
DNMT3A	-1.4659598	0.099353641	-1.4534821	-1.2327039	2.3477341	0.14432051
DNMT3A	0.013015383	0.046169899	0.0072404948	0.052878527	0.86340114	-0.030819689
DNMT3A	0.081089153	0.14606138	0.098087326	0.44080918	2.4628004	0.26626414
DNMT3A	-0.3770653	0.54932207	-0.4639063	-0.96205078	-1.0649226	-0.5746022
DNMT3A	0.58718663	0.096046685	0.60184403	0.75752644	1.7735106	0.079224691
DNMT3A	0.42448205	0.15996382	0.39974437	0.062817935	-2.260912	-0.41338416
DNMT3A	0.43833302	0.15490325	0.41215952	0.44450432	0.039839685	-0.044112924
DNMT3A	-0.18821004	0.10662769	-0.17152381	0	1.7651141	0.09506609
DNMT3A	-2.5307501	0.19145214	-2.508387	-2.1089602	2.2031091	0.32296913
ALK	0.16924595	0.41296261	0.089972665	-0.082181628	-0.6088386	-0.24861201
ALK	-0.089268896	0.085763731	-0.083319203	0.43097043	6.0659596	0.43783191
ALK	-0.26326366	0.10717718	-0.28049874	-0.18052122	0.77201549	0.023519803
ALK	-0.23665108	0.057545709	-0.23750588	0.032336676	4.6743321	0.19338484
ALK_fus	-0.57401705	0.096254428	-0.56858516	0.7158929	13.401045	1.2080203
ALK	-0.16921319	0.089702015	-0.17500007	-0.55468712	-4.2972717	-0.45614477
ALK	-0.53864103	0.17565966	-0.56248379	-0.57777736	-0.22279634	-0.091751289
ALK	0.30170204	0.15302987	0.27539487	0.26605524	-0.23294014	-0.08579735
ALK_fus	0.32137992	0.092136938	0.31085084	0.4512763	1.4098187	0.063967736
ALK_fus	-0.55117162	0.10543466	-0.52748421	-0.1673248	3.6406132	0.28370169
ALK	0.47414492	0.053905939	0.47979923	0.13043996	-6.3760129	-0.425817
ALK	-0.064142723	0.57719118	-0.16751193	-0.72943346	-1.152635	-0.63837925
ALK	0.59154954	0.59148682	0.48433677	0.044930757	-0.92414364	-0.51586373
ALK	0.8261352	0.60124539	0.7174337	0.2685675	-0.92735463	-0.52532392
ALK	0.36255512	0.065369324	0.36944221	0.61646279	3.8842022	0.17056286
ALK	0.33251269	0.11890693	0.32162933	0.26916551	-0.53274594	-0.12892154
ALK	0.022984428	0.05782449	0.022432124	0.071099337	0.83208532	-0.027790507
ALK	0.27978218	0.087421292	0.26090963	0.093218795	-2.1340726	-0.24414856
ALK	0.94660668	0.06094471	0.96303572	1.3191965	6.1135716	0.27970309
ALK	-0.2237921	0.11205456	-0.19918003	0.057383447	2.5092736	0.18010576
ALK	0.13174515	0.058611863	0.12312004	0.28736097	2.6550227	0.087783214
ALK	-0.61884909	0.082056117	-0.60486888	-0.59469657	0.29434144	-0.066285415
ALK_fus	-0.39733645	0.089208588	-0.39060034	-0.14526035	2.8256932	0.16888227
ALK	0.19031267	0.057063874	0.17948786	0.45754029	4.6829561	0.20159471
ALK	-0.27063305	0.062385154	-0.27529622	-0.087732651	2.9317937	0.11110585
ALK	-0.14645081	0.049969946	-0.14640881	0.11342651	5.2006725	0.1833776
ALK	-0.11336307	0.10055691	-0.12819356	-0.040262209	0.7269601	0.011473631
ALK	-0.078769573	0.097158135	-0.082344625	-0.25086099	-1.7712507	-0.24497408
ALK	0.0030923804	0.071614015	0.010866313	1.1228618	15.636177	1.0355377
ALK	-0.38165119	0.41841929	-0.46222227	-0.53980084	-0.37796931	-0.15403629
rs9679162	0.58361665	0.099021429	0.57705569	1.1622242	5.8432562	0.50871082
rs12613732	0.20144164	0.095932741	0.22294092	0.089839313	-1.1633393	-0.20955933
MONO-27	-1.0633754	0.3357873	-1.027852	-0.78262026	0.83611006	0.16877402
EML4_fus	0.14512568	0.42236264	0.061419301	0.098454755	-0.11049965	-0.039422267
EML4_fus	0.42587932	0.15232858	0.40339882	0.10161409	-2.1287222	-0.37824245
EML4_fus	0.44108558	0.39402015	0.37437714	1.2361877	2.0179226	0.78535287
EML4_fus	0.3683941	0.37815145	0.30684555	0.72544388	0.94419783	0.34214061
EML4_fus	0.66216328	0.44579873	0.58440368	0.034489142	-1.4079765	-0.62637226
EML4_fus	0.29286572	0.41495543	0.22125868	0.15059846	-0.34284949	-0.14711794
EML4_fus	0.41155407	0.14315166	0.43746378	-1.0801498	-10.420444	-1.5940713
EML4_fus	0.57854599	0.21850167	0.62409471	-0.33981272	-4.2029826	-1.0403652
EML4_fus	0.19673702	0.4633669	0.12209795	-0.011519465	-0.44944187	-0.21007514
EML4_fus	0.81373515	0.19480408	0.78121962	0.052458402	-3.9079097	-0.80521894
EML4_fus	0.39182555	0.46102969	0.31750541	0.81461281	0.91704996	0.42064968
EML4_fus	0.1503904	0.33271617	0.10006023	0.32716423	0.53130521	0.15064628
EML4_fus	-0.46029669	0.24069463	-0.5197991	-0.015277393	1.8488958	0.42806399
EML4_fus	-0.4052858	0.20040711	-0.41567687	-1.5683317	-5.8034163	-1.2291125
EML4_fus	1.9932341	0.31337441	2.0711284	0.6854785	-4.173141	-1.4621076
EML4_fus	0.38799867	0.10160076	0.38259708	-0.17551008	-5.5463045	-0.63456489
PLEKHH2	-0.3349163	0.32936254	-0.25413309	-2.6598673	-7.0589418	-2.4821919
PLEKHH2	0.22572915	0.26837429	0.25654135	0.49977989	1.0211512	0.16678082
PIGF	-0.069848757	0.43154595	-0.15689955	0.64784684	1.6630804	0.72828867
PIGF	0.21781749	0.21145682	0.20993138	0.68107253	2.1907784	0.39468343
PIGF	0.46557716	0.42791859	0.38660784	0.73240029	0.62353712	0.26933473
PIGF	1.1263396	0.61040252	1.0120902	1.0195937	-0.17487796	-0.068954265
PIGF	0.14468922	0.56225571	0.039512316	0.28174294	0.24375692	0.16577291
PIGF	1.1744979	0.26343809	1.1369971	1.3710618	0.74614837	0.15760698
PIGF	0.47028789	0.58880785	0.36595362	0.44381057	-0.044967678	0.0013992277
PIGF	0.67503656	0.15286628	0.64305367	0.60474291	-0.45983754	-0.11476848
PIGF	0.19979398	0.53783911	0.10195619	-0.70780851	-1.6874981	-0.88622242
PIGF	0.41571846	0.37888433	0.34312586	-0.57395775	-2.6120801	-0.99354134
PIGF	0.18721236	0.17478983	0.15031185	1.4013689	6.9463796	1.1745993
PIGF	-0.075428823	0.46747804	-0.16736767	1.0283523	2.36114	1.1192622
PIGF	0.029008307	0.50287638	-0.067185615	0.28157985	0.50225374	0.27230775
PIGF	0.24498894	0.23902481	0.22740876	2.085846	7.7015312	1.7819795
PIGF	0.21052268	0.30038154	0.27748761	-1.8586804	-6.8885826	-2.2126257
PIGF	0.42606987	0.25836379	0.46375194	-0.51070049	-3.6257804	-1.0509102
PIGF	0.72402807	0.044103043	0.72929018	0.66728586	-1.2865826	-0.13846204
PIGF	0.87411505	0.11102469	0.84856764	2.0883582	10.936695	1.1633329
PIGF	0.30120736	0.12492117	0.27031249	1.941235	13.128501	1.5944648
PIGF	1.4127845	0.095102517	1.4029263	2.1960465	8.2359753	0.71666246
PIGF	0.68858314	0.34083231	0.62651401	0.93191731	0.71394102	0.22894558
PIGF	1.3026225	0.12607971	1.2827873	2.8589431	12.343941	1.499698
PIGF	0.93165434	0.33733082	0.8671941	1.4477142	1.5298333	0.50406243
PIGF	0.47338925	0.22969867	0.52823732	1.1038552	2.7447525	0.4991602
PIGF	0.097217965	0.1376528	0.072120614	0.72045827	4.5276253	0.57187994
PIGF	0.91156817	0.069776169	0.90881529	1.2674597	5.1004738	0.28218668
PIGF	0.88369139	0.38704458	0.80386477	1.1338599	0.64635589	0.25353745
PIGF	1.1751819	0.14459895	1.1420292	1.2815266	0.73544557	0.063039637
PIGF	0.021767331	0.44393361	-0.063665158	-0.036808482	-0.13194724	-0.049601044
PIGF	1.4572811	0.22126596	1.5093921	0.87966134	-2.6105225	-0.70618848
PIGF	0.5382283	0.47371467	0.45585962	-0.29451736	-1.7579056	-0.8268347
PIGF	0.98772126	0.24040863	1.054343	-0.73869455	-7.1811723	-1.8694953
PIGF	0.048777604	0.39561185	0.0080049262	-1.8653993	-4.8385228	-1.949862
PIGF	-2.2816561	0.18058514	-2.2679395	-3.2615793	-5.4263781	-1.0700976
PIGF	-1.6815837	0.32968113	-1.6265862	-3.0203486	-4.0607873	-1.4702202
PIGF	-0.84251426	0.2185649	-0.82600359	-1.387199	-2.4920962	-0.63765316
PIGF	-0.094717298	0.28870101	-0.054252886	-3.7260307	-12.578111	-3.7482355
PIGF	0.41824769	0.30269041	0.37786763	-0.78393822	-3.9716683	-1.2382636
PIGF	0.25247252	0.54419864	0.14916331	-0.13334123	-0.70895758	-0.35896226
PIGF	0.49378812	0.12460731	0.48172315	1.1422714	5.2042155	0.58409054
PIGF	0.58491389	0.17079727	0.57858518	1.7990266	7.1085016	1.1439837
PIGF	0.1183972	0.26305779	0.059722967	0.96077875	3.202268	0.82459806
PIGF	0.1768761	0.1297574	0.16759825	0.52685366	2.6971684	0.28279769
PIGF	0.91143317	0.33131622	0.95714749	1.6127885	2.116876	0.5791833
PIGF	0.12890577	0.27548045	0.18138471	0.19937622	0.25580926	-0.05846621
PIGF	-0.0053719772	0.10920495	0.016082015	-0.74736905	-6.794537	-0.83990878
PIGF	-1.540775	0.26829389	-1.5067295	-1.0355705	1.8830263	0.39470124
PIGF	-1.1915345	0.11547531	-1.1744055	-1.7415053	-4.7626701	-0.64355752
PIGF	-0.24945623	0.27592829	-0.19220713	-1.1111436	-3.1228672	-0.99539423
PIGF	0.30277465	0.074965656	0.32022881	0.15882764	-1.9201727	-0.23785889
PIGF	0.9002522	0.19771342	0.92926882	1.3847614	2.450563	0.37903486
PIGF	0.47288349	0.19780499	0.5110301	-0.13364304	-3.0662853	-0.72113086
PIGF	0.0044833244	0.15214207	0.031419559	0.80459733	5.2589925	0.69672005
PIGF	0.13992779	0.23831575	0.18573994	0.72784226	2.466956	0.4656446
PIGF	0.36039285	0.3212052	0.30223552	0.78352477	1.3173259	0.40483153
PIGF	0.58544599	0.25107386	0.53568871	1.3913981	3.2100198	0.77925163
PIGF	0.12235955	0.27151695	0.066388393	0.69115306	2.0948729	0.54830694
PIGF	-0.10381824	0.23394272	-0.15720892	0.11231841	0.92388707	0.19306961
PIGF	0.78459678	0.065857041	0.79079278	0.4040723	-5.7780379	-0.4631782
PIGF	-0.20393767	0.23176196	-0.23481928	-1.6159531	-6.0925247	-1.4575916
PIGF	0.30131844	0.58780261	0.20281257	-0.60533506	-1.5424455	-0.88460535
PIGF	0.24928164	0.55309282	0.15051537	0.15137703	-0.17701298	-0.075596057
PIGF	-0.32102705	0.5411083	-0.43301635	-0.98891307	-1.2342927	-0.63235444
CALM2	-1.1190913	0.32210421	-1.0909752	-0.54981764	1.7673587	0.46469984
