gene	mean_log2ND	std_log2ND	median_log2ND	sample20190415-I1-log2_ND	sample20190415-RZ	sample20190415-CopyRatio
NTRK1	0.015493354	0.36919818	-0.034750938	-0.20727255	-0.60337758	-0.18823637
NTRK1	0.98452629	0.16450866	1.01181	0.52915159	-2.7680896	-0.49837317
NTRK1	1.4720434	0.16203972	1.49093	1.1171406	-2.190221	-0.38950415
NTRK1	1.4169488	0.32140141	1.4589712	1.3123108	-0.32556803	-0.16237518
NTRK1	0.48294522	0.60296011	0.37469006	0.33016286	-0.25338718	-0.06024196
NTRK1	0.37115478	0.38507762	0.29912772	0.13666231	-0.60894859	-0.17818017
NTRK1_fus	-0.089885983	0.08857582	-0.079251425	-0.44790712	-4.0419737	-0.38437045
NTRK1	0.30360786	0.05097768	0.31025964	-0.12135849	-8.3363219	-0.44733289
NTRK1	-0.25748512	0.16635399	-0.28801802	-0.30738037	-0.29993418	-0.035077103
NTRK1	0.02527934	0.23693659	-0.016555598	-0.16944139	-0.82182635	-0.16860055
NTRK1	-0.35044254	0.041567562	-0.35207534	-0.27768773	1.7502786	0.058672857
NTRK1	-0.93144254	0.051855095	-0.94071788	-1.0648687	-2.5730583	-0.1398656
rs28738963	-1.1612034	0.30293431	-1.1369473	-2.5416885	-4.5570443	-1.4204559
rs2501873	-0.25844553	0.12631365	-0.24574372	-0.28299095	-0.19432121	-0.052961987
SDHC	0.1680338	0.12964394	0.18429797	0.82983955	5.1047951	0.62982682
SDHC	0.12968401	0.33737769	0.13205886	-0.062700674	-0.57023535	-0.21047429
SDHC	-0.50427613	0.14398907	-0.51518023	-0.52163171	-0.120534	-0.022166235
SDHC	0.61180667	0.30282787	0.60335071	0.018871843	-1.9579929	-0.60019362
SDHC	0.57384662	0.16241702	0.51784452	0.22155509	-2.1690555	-0.31200419
SDHC	0.56198803	0.11662733	0.54733456	0.59977983	0.32403898	0.036730515
SDHC	-0.085101926	0.27508999	-0.048394447	0.0081460056	0.33897246	0.040825697
DDR2	0.43176006	0.11056753	0.44943598	0.27428015	-1.4242871	-0.19087058
DDR2	0.16736965	0.092408354	0.16721375	0.2230726	0.60279123	0.04014409
DDR2	-0.67933012	0.067625691	-0.67185153	-0.65570039	0.34941947	0.00043638713
DDR2	-0.66020382	0.081157823	-0.65077275	-0.62447505	0.44023817	0.010582945
DDR2	0.22325164	0.10333177	0.21263751	0.17164391	-0.49943718	-0.056708353
DDR2	0.50332367	0.056122456	0.50094537	0.59230031	1.5854018	0.075640185
DDR2	0.21714377	0.057450075	0.20739341	0.25087136	0.58707647	0.027763191
DDR2	0.19829205	0.076904629	0.17243458	0.23469479	0.47334914	0.046545454
DDR2	0.34469884	0.11726033	0.32355874	0.58884762	2.0821089	0.24957412
DDR2	0.17790352	0.10888881	0.20196429	0.076268546	-0.93338309	-0.1414105
DDR2	0.030619903	0.074553087	0.027504064	0.21040008	2.4114384	0.16718126
DDR2	0.055817805	0.083376935	0.037398534	0.24417925	2.2591553	0.19106596
DDR2	-0.31088602	0.14557299	-0.33999913	-0.20102409	0.75468625	0.12326029
DDR2	-0.36363854	0.060982201	-0.36453696	-0.41607793	-0.85991299	-0.067255723
DDR2	0.23360495	0.079402848	0.23543636	0.3092415	0.95256724	0.058090386
DDR2	0.028805123	0.11954226	0.010810436	0.043113305	0.11969141	0.016588113
DDR2	0.60935739	0.057271555	0.61231819	0.42487009	-3.2212728	-0.20316286
DDR2	0.24005182	0.079955294	0.23904362	0.28752117	0.59369859	0.03276279
FMO1	-0.97760087	0.38496612	-0.96237506	-1.2867649	-0.80309407	-0.34010457
RABGAP1L	-0.43100917	0.35103795	-0.43773456	-0.49159796	-0.17259896	-0.069578151
CDC73	0.22936529	0.10845922	0.2212508	0.23719228	0.07216532	0.0002267284
CDC73	0.46915666	0.10266345	0.48335496	0.56598423	0.94315519	0.06691451
CDC73	0.25423646	0.11930517	0.27290305	0.3815131	1.0668158	0.092895298
CDC73	0.12693854	0.084865251	0.1194309	0.07174209	-0.65040107	-0.063403566
CDC73	0.22726342	0.10130761	0.24436977	0.41982414	1.9007528	0.15973961
CDC73	-0.071836195	0.090982669	-0.1043265	-0.14421529	-0.79552616	-0.055603544
CDC73	-0.25089846	0.097368485	-0.24129807	0.030679367	2.8918785	0.25626268
CDC73	0.15476675	0.20294901	0.13858243	-0.071300617	-1.1139121	-0.2255978
CDC73	0.093902758	0.13606099	0.13090915	0.26525874	1.2594056	0.11863483
CDC73	0.33309665	0.13842137	0.34013608	0.6853836	2.545033	0.32953277
CDC73	-0.18931602	0.20392901	-0.14850609	0.036737405	1.1084908	0.16952874
CDC73	0.34339683	0.14249394	0.38522864	0.56557962	1.5592438	0.16463623
CDC73	-0.1699344	0.055148797	-0.17726472	-0.23804218	-1.2349821	-0.076492212
CDC73	0.50655607	0.11206476	0.50852552	-0.025091939	-4.7441141	-0.54933221
CDC73	-0.040868879	0.11327646	-0.021313531	0.082347779	1.0877517	0.087946554
CDC73	0.713181	0.11924334	0.73625615	0.9215303	1.7472615	0.1695594
MDM4	-0.13316843	0.08992031	-0.11662163	-0.13813036	-0.055181468	-0.037223491
MDM4	-0.031005834	0.11816712	-0.010167903	-0.1370677	-0.8975582	-0.14261455
MDM4	0.17196895	0.25916811	0.12899102	-0.43074005	-2.3255523	-0.57544583
MDM4	-0.09408891	0.068721553	-0.082253344	-0.26216033	-2.4456871	-0.19562174
MDM4	-0.15592732	0.056048828	-0.14525839	-0.19867873	-0.76275304	-0.0691351
MDM4	-0.13758102	0.11123125	-0.12849207	-0.16115575	-0.21194342	-0.048378438
MDM4	-0.58212828	0.081963601	-0.57115587	-0.63862185	-0.68925187	-0.083180731
MDM4	0.10466406	0.063206895	0.08926849	0.1078401	0.05024826	0.0028568505
MDM4	0.47759972	0.046716916	0.46561129	0.28939018	-4.0287236	-0.19193587
MDM4	-0.61915054	0.1011683	-0.61016302	-0.82205254	-2.0055887	-0.22760427
MDM4	-0.12723962	0.3587046	-0.18699228	-0.2929521	-0.46197477	-0.12167457
IKBKE	-0.92172442	0.1320031	-0.90102409	-0.9039959	0.13430379	-0.01868657
IKBKE	-0.40444001	0.057814962	-0.41913064	-0.5504641	-2.5257146	-0.14704822
IKBKE	0.32871702	0.064977923	0.34370698	0.71032606	5.8729031	0.35090433
IKBKE	-0.092417015	0.065180642	-0.1029563	-0.16608592	-1.1302267	-0.078844376
IKBKE	0.066298048	0.040773067	0.06679557	0.15959278	2.2881461	0.077082457
IKBKE	-0.2029114	0.07064196	-0.20312105	-0.20903804	-0.086728053	-0.021631746
IKBKE	0.17060382	0.050798619	0.18276082	0.059363958	-2.1898206	-0.13911162
IKBKE	-0.068876855	0.091019483	-0.084129105	-0.23918593	-1.8711277	-0.17077158
IKBKE	0.46401171	0.10293368	0.47878899	0.4809609	0.16466131	-0.013542841
IKBKE	0.43002268	0.092564798	0.44184713	0.18207232	-2.678668	-0.27548956
IKBKE	-0.36978377	0.1148279	-0.37178516	-0.085237093	2.4780273	0.27083331
IKBKE	-0.29720953	0.075035727	-0.29815422	-0.33189529	-0.46225656	-0.049455823
IKBKE	0.24501464	0.048054527	0.24463482	0.0066012762	-4.9613091	-0.2537483
IKBKE	-0.84222641	0.10662061	-0.83206577	-1.079629	-2.2266103	-0.26327794
IKBKE	0.016228807	0.098012088	0.027414861	-0.18961543	-2.1001923	-0.23274504
IKBKE	-0.11317775	0.12446148	-0.10844177	-0.24722134	-1.0769886	-0.15449433
IKBKE	0.13854389	0.094735817	0.15441463	-0.28441006	-4.4645622	-0.45453944
IKBKE	-0.29417359	0.046418729	-0.2884336	-0.47320359	-3.8568483	-0.20048474
IKBKE	-0.51715742	0.099333626	-0.50109966	-0.3941752	1.2380724	0.091209704
IKBKE	-0.13227014	0.079228302	-0.12334901	-0.32744564	-2.4634568	-0.21981138
IRF6	-0.079025146	0.24785622	-0.051993541	-0.8004089	-2.9104928	-0.76413012
IRF6	0.70439265	0.33656151	0.73110459	0.03383121	-1.992389	-0.71298814
H3F3A	-1.0639438	0.28169683	-1.0299271	-0.56922935	1.7561946	0.444983
H3F3A	0.19112556	0.29825823	0.22044086	0.33106226	0.46917967	0.094906641
H3F3A	-0.94406552	0.22188329	-0.90042382	-0.49788503	2.0108792	0.38682404
H3F3A	-2.0322325	0.33028685	-2.0127441	-2.2480917	-0.65355076	-0.25106238
PARP1	-0.80102637	0.12148349	-0.82539509	-1.1730148	-3.0620491	-0.36333444
PARP1	-0.60620154	0.065041336	-0.60676655	-0.97361573	-5.6489337	-0.38256394
PARP1	0.021930157	0.10594325	0.043982941	0.0015252762	-0.19260199	-0.058172421
PARP1	-0.13625847	0.054236388	-0.12340301	-0.12982209	0.11867273	-0.022133836
PARP1	-0.064238183	0.043613062	-0.064787563	0.06972781	3.0716943	0.11880062
PARP1	0.15783498	0.13387059	0.1669584	-0.027749961	-1.3863011	-0.21042312
PARP1	0.04257284	0.042494891	0.045632919	0.04008234	-0.058607042	-0.021265335
PARP1	-0.25240015	0.047200919	-0.24939889	-0.039620125	4.5079636	0.19406401
PARP1	0.11643233	0.093924766	0.13343764	-0.19109498	-3.2741876	-0.34024737
PARP1	0.2613434	0.06300089	0.26915397	0.17793215	-1.3239693	-0.10693657
PARP1	0.46926984	0.0590077	0.47005628	0.53452223	1.1058284	0.048751194
PARP1	0.33733914	0.058289478	0.34817749	0.48044231	2.4550429	0.11655006
PARP1	0.14392751	0.14900319	0.16036312	-0.067367567	-1.4180574	-0.24344544
PARP1	0.49292346	0.099213839	0.4749389	0.59957022	1.0749182	0.10891656
PARP1	0.24675892	0.051059354	0.24714193	0.36542886	2.3241567	0.10257217
PARP1	0.33584346	0.07334275	0.34689004	0.14325032	-2.6259329	-0.21935447
PARP1	-0.072028872	0.071306049	-0.089648091	-0.064587236	0.10436192	0.0093460995
PARP1	0.1075534	0.069011417	0.10107146	0.13755434	0.43472427	0.020768122
PARP1	0.9261336	0.29071326	0.98336735	0.98357261	0.1975796	-0.015509495
PARP1	0.93086798	0.27904797	0.97965188	0.99959365	0.24628622	0.0042270141
PARP1	-0.14558361	0.089623312	-0.15442938	-0.038425379	1.1956513	0.10028925
PARP1	0.14343284	0.059204734	0.15158245	0.021663045	-2.0567577	-0.14563416
PARP1	0.10273657	0.045208199	0.10249982	0.14867448	1.0161412	0.030459907
PARP1	-0.27741733	0.099128279	-0.27779536	-0.135581	1.4308362	0.12649961
SIPA1L2	0.10291343	0.26076255	0.14836563	0.11858118	0.060084375	-0.045499201
SIPA1L2	0.45072206	0.31326256	0.49536564	0.63631476	0.59245095	0.12523436
rs1805087	-0.1022405	0.10815932	-0.084817306	-0.20281741	-0.92989592	-0.13371486
RYR2	0.04128665	0.35154896	0.071341492	-0.0841177	-0.35671945	-0.17117395
RYR2	0.98323158	0.32897554	1.0319778	0.98200886	-0.0037167622	-0.0656837
FH	0.38045073	0.060029924	0.37587791	0.3466892	-0.56241162	-0.044903463
FH	0.13225301	0.067164522	0.12534191	0.15061473	0.27338419	0.0095580627
FH	-0.3015427	0.076174874	-0.29893537	-0.11598345	2.435964	0.16723716
FH	-0.46081236	0.069845245	-0.46667209	-0.43954618	0.30447564	0.011411149
FH	-0.2392118	0.057431366	-0.24533885	-0.22499989	0.24745911	0.0046242091
FH	-0.38963417	0.081174136	-0.40899762	-0.44305549	-0.6581076	-0.049772621
FH	0.1533515	0.047601013	0.15765599	0.24611303	1.9487302	0.072742288
FH	0.3038643	0.077222209	0.31223875	0.40802966	1.3489041	0.080076152
FH	-0.26934733	0.082517856	-0.25640671	-0.021377696	3.0050421	0.21931426
FH	-0.65985875	0.12947788	-0.69320128	-0.17260736	3.7632018	0.50487917
AKT3	0.0037741673	0.090024363	0.0055377163	0.0080674699	0.047690453	-0.013185002
AKT3	0.63932361	0.14094105	0.66797572	0.67965969	0.28619112	-0.0040307888
AKT3	-0.2280629	0.14500065	-0.20108219	0.0392422	1.8434752	0.22460963
AKT3	0.42218858	0.090868766	0.40861132	0.46832635	0.50774068	0.044000273
AKT3	0.039068441	0.053759604	0.029427358	0.15782614	2.2090509	0.11268403
AKT3	-0.96882882	0.11422045	-0.96267669	-0.94375643	0.21950874	0.003205501
AKT3	0.30098639	0.22457849	0.3547561	0.61187612	1.3843255	0.24140526
AKT3	0.33739727	0.1255396	0.34589902	0.64928019	2.484339	0.28766641
AKT3	0.50839158	0.067565739	0.50380233	0.77592804	3.9596468	0.25641096
AKT3	0.57950565	0.044111262	0.57985606	0.7693662	4.3041286	0.17379538
AKT3	0.43384192	0.1254777	0.4632551	0.66477519	1.8404328	0.18580534
AKT3	-0.25593263	0.082760462	-0.23768361	-0.17215777	1.0122571	0.049811086
AKT3	0.18765658	0.12352754	0.20373597	0.38010603	1.5579477	0.16065531
AKT3	0.37995385	0.046940288	0.37859998	0.57592426	4.1748873	0.18160953
AKT3	-0.15923026	0.099604096	-0.13838452	-0.39014832	-2.3183591	-0.26747855
AKT3	-2.3682031	0.19418217	-2.3919857	-3.4571893	-5.6080648	-1.0809184
ADSS	-0.62570849	0.36765253	-0.60119166	-0.72222635	-0.26252467	-0.13674944
ID2	0.11335991	0.30913974	0.18056371	-0.57723607	-2.2339282	-0.77351454
ID2	1.1001159	0.33900306	1.1314955	0.62075157	-1.4140413	-0.52645869
MYCN	-0.59368682	0.42264335	-0.65778398	-0.72022643	-0.29940045	-0.078157206
MYCN	-0.42681227	0.37538693	-0.49568605	-0.51873803	-0.24488269	-0.038766739
DNMT3A	-0.31547749	0.040754857	-0.30712622	-0.18012077	3.3212415	0.1112907
DNMT3A	0.027319027	0.11032208	0.013390449	-0.34116386	-3.3400647	-0.37026907
DNMT3A	-1.2203716	0.10443234	-1.2062329	-1.4601155	-2.2956865	-0.26959736
DNMT3A	-0.046698372	0.10087538	-0.028146338	-0.11007386	-0.62825525	-0.097642277
DNMT3A	-0.3533739	0.047680243	-0.35775356	-0.32095508	0.67992144	0.021083723
DNMT3A	0.045989247	0.092966764	0.058208617	0.15369229	1.1585113	0.079768921
DNMT3A	-0.27011766	0.062664355	-0.26815253	-0.19033315	1.2732041	0.062104629
DNMT3A	-0.063777272	0.10637414	-0.041016852	0.045485279	1.0271533	0.070787375
DNMT3A	-0.018984043	0.085510948	-0.033006084	0.051721005	0.82685375	0.069012333
DNMT3A	0.17708622	0.057258408	0.18255108	-0.066043947	-4.2461915	-0.26430978
DNMT3A	-0.06956665	0.091379895	-0.056816276	-0.6187646	-6.0100523	-0.57766308
DNMT3A	0.34891929	0.096099885	0.37031716	0.94209913	6.1725343	0.55606721
DNMT3A	0.62061636	0.06378545	0.62018007	0.50200675	-1.8595089	-0.13388808
DNMT3A	-0.27162571	0.049345169	-0.27438435	-0.16643128	2.1318081	0.092238315
DNMT3A	0.16981976	0.11673229	0.18159753	0.39938976	1.9666366	0.20207747
DNMT3A	0.17501737	0.055769505	0.18075612	-0.30721179	-8.6468251	-0.50368266
DNMT3A	0.20949619	0.065670634	0.20175284	0.25591969	0.70691414	0.038452094
DNMT3A	0.37746357	0.10734452	0.39369747	0.53042971	1.4250019	0.12101749
DNMT3A	-1.4659598	0.099353641	-1.4534821	-1.9554153	-4.9263977	-0.517648
DNMT3A	0.013015383	0.046169899	0.0072404948	0.076065551	1.365612	0.0531103
DNMT3A	0.081089153	0.14606138	0.098087326	-0.61198651	-4.7450987	-0.72578859
DNMT3A	-0.3770653	0.54932207	-0.4639063	-0.62132286	-0.44465273	-0.17313131
DNMT3A	0.58718663	0.096046685	0.60184403	1.1022537	5.3626744	0.48469495
DNMT3A	0.42448205	0.15996382	0.39974437	0.11842228	-1.9133062	-0.29703684
DNMT3A	0.43833302	0.15490325	0.41215952	0.34208048	-0.62137197	-0.085793794
DNMT3A	-0.18821004	0.10662769	-0.17152381	-0.46288433	-2.5760127	-0.30707527
DNMT3A	-2.5307501	0.19145214	-2.508387	-3.7311356	-6.2698986	-1.2384634
ALK	0.16924595	0.41296261	0.089972665	0.46513372	0.71650014	0.3594463
ALK	-0.089268896	0.085763731	-0.083319203	-0.33981973	-2.9214078	-0.27221528
ALK	-0.26326366	0.10717718	-0.28049874	-0.44330867	-1.6798819	-0.17852468
ALK	-0.23665108	0.057545709	-0.23750588	-0.36177058	-2.174263	-0.13997946
ALK_fus	-0.57401705	0.096254428	-0.56858516	-0.72990908	-1.6195829	-0.17703867
ALK	-0.16921319	0.089702015	-0.17500007	-0.19061896	-0.23863194	-0.031333642
ALK	-0.53864103	0.17565966	-0.56248379	-0.40045895	0.78664665	0.14631009
ALK	0.30170204	0.15302987	0.27539487	0.26787683	-0.22103668	-0.0232328
ALK_fus	0.32137992	0.092136938	0.31085084	0.26874586	-0.57125904	-0.057819735
ALK_fus	-0.55117162	0.10543466	-0.52748421	-0.68327664	-1.2529563	-0.17150719
ALK	0.47414492	0.053905939	0.47979923	-0.32758537	-14.872764	-0.82309936
ALK	-0.064142723	0.57719118	-0.16751193	-0.38534513	-0.55649222	-0.23354795
ALK	0.59154954	0.59148682	0.48433677	0.25042534	-0.57672325	-0.24962619
ALK	0.8261352	0.60124539	0.7174337	0.45952978	-0.60974342	-0.27361868
ALK	0.36255512	0.065369324	0.36944221	0.40422747	0.63749091	0.019070504
ALK	0.33251269	0.11890693	0.32162933	-0.039221169	-3.126259	-0.37656525
ALK	0.022984428	0.05782449	0.022432124	0.17952429	2.707155	0.14137741
ALK	0.27978218	0.087421292	0.26090963	0.36057006	0.92412134	0.083945675
ALK	0.94660668	0.06094471	0.96303572	0.81892755	-2.0949995	-0.15982293
ALK	-0.2237921	0.11205456	-0.19918003	-0.44148876	-1.9427738	-0.25802349
ALK	0.13174515	0.058611863	0.12312004	0.24495408	1.9315019	0.10611928
ALK	-0.61884909	0.082056117	-0.60486888	-0.77780163	-1.93712	-0.18864751
ALK_fus	-0.39733645	0.089208588	-0.39060034	-0.55624779	-1.7813458	-0.18136221
ALK	0.19031267	0.057063874	0.17948786	-0.00077024579	-3.3485794	-0.19597286
ALK	-0.27063305	0.062385154	-0.27529622	-0.15316111	1.8830112	0.10642036
ALK	-0.14645081	0.049969946	-0.14640881	0.037099954	3.6732232	0.16779401
ALK	-0.11336307	0.10055691	-0.12819356	-0.069671659	0.43449436	0.042807145
ALK	-0.078769573	0.097158135	-0.082344625	-0.031620168	0.4852852	0.035009701
ALK	0.0030923804	0.071614015	0.010866313	-0.43109953	-6.062946	-0.4576806
ALK	-0.38165119	0.41841929	-0.46222227	0	0.91212618	0.44650751
rs9679162	0.58361665	0.099021429	0.57705569	0.53430908	-0.49794849	-0.058461367
rs12613732	0.20144164	0.095932741	0.22294092	0.32901712	1.329843	0.090361444
MONO-27	-1.0633754	0.3357873	-1.027852	-1.3402432	-0.82453315	-0.32810591
EML4_fus	0.14512568	0.42236264	0.061419301	0.19658735	0.12184238	0.11945329
EML4_fus	0.42587932	0.15232858	0.40339882	0.38959046	-0.2382275	-0.029523112
EML4_fus	0.44108558	0.39402015	0.37437714	0.42613001	-0.037956354	0.036038116
EML4_fus	0.3683941	0.37815145	0.30684555	0.38829503	0.052626887	0.065734728
EML4_fus	0.66216328	0.44579873	0.58440368	0.67381903	0.026145776	0.073700598
EML4_fus	0.29286572	0.41495543	0.22125868	0.3023452	0.02284458	0.065371767
EML4_fus	0.41155407	0.14315166	0.43746378	0.28824466	-0.86138998	-0.16493387
EML4_fus	0.57854599	0.21850167	0.62409471	0.78632143	0.9509101	0.14651197
EML4_fus	0.19673702	0.4633669	0.12209795	0.15418694	-0.091828062	0.01637423
EML4_fus	0.81373515	0.19480408	0.78121962	0.94948419	0.69684905	0.15254981
EML4_fus	0.39182555	0.46102969	0.31750541	0.40487846	0.028312521	0.071658297
EML4_fus	0.1503904	0.33271617	0.10006023	0.15952408	0.027451862	0.043749093
EML4_fus	-0.46029669	0.24069463	-0.5197991	-0.42670459	0.13956314	0.077379753
EML4_fus	-0.4052858	0.20040711	-0.41567687	-0.30151738	0.5177881	0.09844473
EML4_fus	1.9932341	0.31337441	2.0711284	2.6059649	1.9552676	0.51912178
EML4_fus	0.38799867	0.10160076	0.38259708	0.32151039	-0.65440728	-0.076801443
PLEKHH2	-0.3349163	0.32936254	-0.25413309	-0.75885394	-1.2871459	-0.52043561
PLEKHH2	0.22572915	0.26837429	0.25654135	0.091565595	-0.4999121	-0.18069051
PIGF	-0.069848757	0.43154595	-0.15689955	-0.095103222	-0.058520918	0.046081572
PIGF	0.21781749	0.21145682	0.20993138	-0.039555195	-1.2171406	-0.26520133
PIGF	0.46557716	0.42791859	0.38660784	0.19377948	-0.63516213	-0.20854312
PIGF	1.1263396	0.61040252	1.0120902	1.1214726	-0.0079734104	0.093667654
PIGF	0.14468922	0.56225571	0.039512316	0.16434805	0.034964217	0.10912098
PIGF	1.1744979	0.26343809	1.1369971	1.3219885	0.55986801	0.1692766
PIGF	0.47028789	0.58880785	0.36595362	0.48033475	0.017063058	0.098666376
PIGF	0.67503656	0.15286628	0.64305367	0.63350661	-0.271675	-0.025261812
PIGF	0.19979398	0.53783911	0.10195619	0.34527192	0.27048599	0.22760098
PIGF	0.41571846	0.37888433	0.34312586	0.46933996	0.14152472	0.11049934
PIGF	0.18721236	0.17478983	0.15031185	0.15897867	-0.16152938	-0.0070479383
PIGF	-0.075428823	0.46747804	-0.16736767	-0.17190667	-0.20637941	-0.020253753
PIGF	0.029008307	0.50287638	-0.067185615	-0.040033221	-0.13729324	0.011437638
PIGF	0.24498894	0.23902481	0.22740876	0.16373507	-0.33993908	-0.079388451
PIGF	0.21052268	0.30038154	0.27748761	0.80667688	1.9846566	0.51347451
PIGF	0.42606987	0.25836379	0.46375194	0.7346438	1.1943389	0.25517711
PIGF	0.72402807	0.044103043	0.72929018	0.71759411	-0.14588461	-0.027410821
PIGF	0.87411505	0.11102469	0.84856764	0.81842813	-0.50157238	-0.045854264
PIGF	0.30120736	0.12492117	0.27031249	0.050175755	-2.0095201	-0.23585149
PIGF	1.4127845	0.095102517	1.4029263	1.3468066	-0.69375573	-0.071834472
PIGF	0.68858314	0.34083231	0.62651401	0.82693094	0.40591162	0.18470217
PIGF	1.3026225	0.12607971	1.2827873	1.3684569	0.52216486	0.069954839
PIGF	0.93165434	0.33733082	0.8671941	0.92893515	-0.0080609144	0.046026289
PIGF	0.47338925	0.22969867	0.52823732	0.8384716	1.5893969	0.29451952
PIGF	0.097217965	0.1376528	0.072120614	-0.12378184	-1.6054871	-0.21161721
PIGF	0.91156817	0.069776169	0.90881529	0.86918188	-0.60746082	-0.055348164
PIGF	0.88369139	0.38704458	0.80386477	0.82996827	-0.13880345	0.010388742
PIGF	1.1751819	0.14459895	1.1420292	1.2621058	0.60113779	0.10436184
PIGF	0.021767331	0.44393361	-0.063665158	0.083437797	0.13891822	0.1313882
PIGF	1.4572811	0.22126596	1.5093921	1.9088398	2.0407961	0.38373296
PIGF	0.5382283	0.47371467	0.45585962	0.66105369	0.25928138	0.18947932
PIGF	0.98772126	0.24040863	1.054343	1.4973506	2.1198464	0.42729287
PIGF	0.048777604	0.39561185	0.0080049262	0.22512852	0.44576753	0.20140884
PIGF	-2.2816561	0.18058514	-2.2679395	-2.4009524	-0.66060946	-0.14872761
PIGF	-1.6815837	0.32968113	-1.6265862	-1.2269404	1.3790395	0.38393104
PIGF	-0.84251426	0.2185649	-0.82600359	-0.92140984	-0.36097095	-0.11112101
PIGF	-0.094717298	0.28870101	-0.054252886	-0.39668806	-1.0459636	-0.35814993
PIGF	0.41824769	0.30269041	0.37786763	0.46553475	0.15622253	0.071952366
PIGF	0.25247252	0.54419864	0.14916331	0.28755771	0.064471298	0.12267965
PIGF	0.49378812	0.12460731	0.48172315	0.49273601	-0.0084433661	-0.0047018911
PIGF	0.58491389	0.17079727	0.57858518	0.83447001	1.4611248	0.24017007
PIGF	0.1183972	0.26305779	0.059722967	-0.022806389	-0.53677783	-0.098244112
PIGF	0.1768761	0.1297574	0.16759825	0.11905594	-0.445602	-0.064257062
PIGF	0.91143317	0.33131622	0.95714749	1.2683168	1.0771691	0.2954545
PIGF	0.12890577	0.27548045	0.18138471	0.59634869	1.6968279	0.39924922
PIGF	-0.0053719772	0.10920495	0.016082015	0.18251459	1.720495	0.15071782
PIGF	-1.540775	0.26829389	-1.5067295	-1.454555	0.32136388	0.03645971
PIGF	-1.1915345	0.11547531	-1.1744055	-1.206076	-0.12592694	-0.047385208
PIGF	-0.24945623	0.27592829	-0.19220713	-0.025871541	0.81029998	0.15062083
PIGF	0.30277465	0.074965656	0.32022881	0.1534857	-1.9914312	-0.18245786
PIGF	0.9002522	0.19771342	0.92926882	0.96430515	0.32396864	0.019321572
PIGF	0.47288349	0.19780499	0.5110301	0.6369888	0.82963182	0.11024395
PIGF	0.0044833244	0.15214207	0.031419559	0.01056356	0.039964196	-0.036570755
PIGF	0.13992779	0.23831575	0.18573994	0.54423902	1.6965359	0.34278433
PIGF	0.36039285	0.3212052	0.30223552	0.33515892	-0.078560147	0.017208646
PIGF	0.58544599	0.25107386	0.53568871	0.51243806	-0.29078267	-0.038965403
PIGF	0.12235955	0.27151695	0.066388393	-0.036541392	-0.58523397	-0.11864454
PIGF	-0.10381824	0.23394272	-0.15720892	-0.20425979	-0.42934251	-0.062765631
