gene	mean_log2ND	std_log2ND	median_log2ND	R-181105-501025-BLD-485154_BC_E18110806-2-DNA_F1811082897-14_L181108-00003-A3_20181110-C8_panel12_P181110411-2_sample20181110-nextseq-TPNB500304-log2_ND	R-RZ	R-CopyRatio
NTRK1	0.14380416	0.10013723	0.15537683	0.028931615	-1.1471512	-0.17654728
NTRK1	0.031138785	0.35281302	-0.03170204	-0.89960576	-2.6380674	-0.91800578
NTRK1	0.015493354	0.36919818	-0.034750938	-0.33924111	-0.96082398	-0.35459224
NTRK1	0.98452629	0.16450866	1.01181	1.015853	0.19042595	-0.046059054
NTRK1	1.4720434	0.16203972	1.49093	1.5831934	0.68594298	0.042161346
NTRK1	1.4169488	0.32140141	1.4589712	2.3736037	2.9765111	0.86453039
NTRK1	0.48294522	0.60296011	0.37469006	0.25525037	-0.37762838	-0.16954175
NTRK1	0.37115478	0.38507762	0.29912772	-0.013940404	-1.0000456	-0.36317019
NTRK1_fus	-0.089885983	0.08857582	-0.079251425	-0.18218542	-1.0420387	-0.15303605
NTRK1	0.30360786	0.05097768	0.31025964	-0.006459167	-6.0824076	-0.36682087
NTRK1	-0.25748512	0.16635399	-0.28801802	-0.31259233	-0.33126475	-0.074676374
NTRK1	0.02527934	0.23693659	-0.016555598	-0.11432354	-0.58919933	-0.14787
NTRK1	-0.35044254	0.041567562	-0.35207534	0.012318545	8.7270234	0.31429182
NTRK1	-0.93144254	0.051855095	-0.94071788	-0.95536764	-0.46138387	-0.064751826
rs28738963	-1.1612034	0.30293431	-1.1369473	-2.5228694	-4.4949216	-1.4360241
rs2501873	-0.25844553	0.12631365	-0.24574372	0.077375528	2.6586284	0.27301719
SDHC	0.1680338	0.12964394	0.18429797	0.44612715	2.1450548	0.21172712
SDHC	0.12968401	0.33737769	0.13205886	1.1560162	3.0420867	0.97385527
SDHC	-0.50427613	0.14398907	-0.51518023	-0.39581237	0.75327774	0.0692658
SDHC	0.61180667	0.30282787	0.60335071	1.9433433	4.3970081	1.2898905
SDHC	0.57384662	0.16241702	0.51784452	1.1857163	3.7672756	0.61776971
SDHC	0.56198803	0.11662733	0.54733456	0.61201784	0.42897161	0.014581221
SDHC	-0.085101926	0.27508999	-0.048394447	-0.034922467	0.18241107	-0.036630082
DDR2	0.43176006	0.11056753	0.44943598	0.8147555	3.4639052	0.31521746
DDR2	0.16736965	0.092408354	0.16721375	-0.13808441	-3.305481	-0.35540022
DDR2	-0.67933012	0.067625691	-0.67185153	-0.76138836	-1.2134182	-0.1396389
DDR2	-0.66020382	0.081157823	-0.65077275	-0.71815183	-0.71401626	-0.11748114
DDR2	0.22325164	0.10333177	0.21263751	0.073096811	-1.4531332	-0.18964276
DDR2	0.50332367	0.056122456	0.50094537	0.6142396	1.97632	0.063192173
DDR2	0.21714377	0.057450075	0.20739341	0.021173705	-3.4111368	-0.23632177
DDR2	0.19829205	0.076904629	0.17243458	-0.017783379	-2.8096544	-0.24032002
DDR2	0.34469884	0.11726033	0.32355874	0.26165092	-0.70823542	-0.11200988
DDR2	0.17790352	0.10888881	0.20196429	0.043268219	-1.2364475	-0.20879813
DDR2	0.030619903	0.074553087	0.027504064	0.11907164	1.1864263	0.041465517
DDR2	0.055817805	0.083376935	0.037398534	0.13883245	0.99565475	0.05133185
DDR2	-0.31088602	0.14557299	-0.33999913	-0.48660442	-1.2070811	-0.19670736
DDR2	-0.36363854	0.060982201	-0.36453696	-0.10994944	4.1600515	0.20448545
DDR2	0.23360495	0.079402848	0.23543636	0.31021031	0.96476839	0.024671886
DDR2	0.028805123	0.11954226	0.010810436	0.022456326	-0.053109226	-0.038456172
DDR2	0.60935739	0.057271555	0.61231819	0.67624629	1.1679254	0.01382604
DDR2	0.24005182	0.079955294	0.23904362	0.12958822	-1.381567	-0.15955746
FMO1	-0.97760087	0.38496612	-0.96237506	-1.0099952	-0.084148408	-0.097722158
RABGAP1L	-0.43100917	0.35103795	-0.43773456	1.0448852	4.2043728	1.4325177
CDC73	0.22936529	0.10845922	0.2212508	-0.14821298	-3.4812925	-0.41956584
CDC73	0.46915666	0.10266345	0.48335496	0.42472562	-0.43278339	-0.1087314
CDC73	0.25423646	0.11930517	0.27290305	-0.60901258	-7.2356381	-0.93201769
CDC73	0.12693854	0.084865251	0.1194309	0.0081047709	-1.4002642	-0.16142819
CDC73	0.22726342	0.10130761	0.24436977	0.057683069	-1.6739152	-0.23678876
CDC73	-0.071836195	0.090982669	-0.1043265	0.09345679	1.8167524	0.14768123
CDC73	-0.25089846	0.097368485	-0.24129807	-0.71067981	-4.7220756	-0.5194838
CDC73	0.15476675	0.20294901	0.13858243	1.9608889	8.8993889	1.7722044
CDC73	0.093902758	0.13606099	0.13090915	-0.18145863	-2.0238085	-0.36246985
CDC73	0.33309665	0.13842137	0.34013608	0.055899287	-2.0025619	-0.33433885
CDC73	-0.18931602	0.20392901	-0.14850609	-0.035121268	0.75611975	0.063282761
CDC73	0.34339683	0.14249394	0.38522864	-0.57923074	-6.4748548	-1.0145614
CDC73	-0.1699344	0.055148797	-0.17726472	-0.064772001	1.9068847	0.062390658
CDC73	0.50655607	0.11206476	0.50852552	-0.59812876	-9.8575576	-1.1567563
CDC73	-0.040868879	0.11327646	-0.021313531	-0.98065308	-8.2963768	-1.0094416
CDC73	0.713181	0.11924334	0.73625615	-0.67053232	-11.604114	-1.4568905
MDM4	-0.13316843	0.08992031	-0.11662163	0.28055217	4.6009694	0.34707174
MDM4	-0.031005834	0.11816712	-0.010167903	0.20069836	1.9608178	0.1607642
MDM4	0.17196895	0.25916811	0.12899102	1.8987772	6.6628888	1.7196842
MDM4	-0.09408891	0.068721553	-0.082253344	0.2301863	4.7186827	0.26233758
MDM4	-0.15592732	0.056048828	-0.14525839	-0.21257716	-1.010723	-0.11742083
MDM4	-0.13758102	0.11123125	-0.12849207	0.43802581	5.1748662	0.51641582
MDM4	-0.58212828	0.081963601	-0.57115587	-0.82240738	-2.9315342	-0.30135357
MDM4	0.10466406	0.063206895	0.08926849	0.497682	6.2179599	0.35831145
MDM4	0.47759972	0.046716916	0.46561129	0.64699411	3.6259753	0.13128075
MDM4	-0.61915054	0.1011683	-0.61016302	-0.38561003	2.3084357	0.17445093
MDM4	-0.12723962	0.3587046	-0.18699228	0.11625565	0.67881836	0.25314587
IKBKE	-0.92172442	0.1320031	-0.90102409	-0.76358265	1.1980156	0.08733938
IKBKE	-0.40444001	0.057814962	-0.41913064	-0.21244309	3.3208864	0.15658549
IKBKE	0.32871702	0.064977923	0.34370698	0.52171158	2.9701558	0.12790253
IKBKE	-0.092417015	0.065180642	-0.1029563	-0.19189755	-1.5262282	-0.13904331
IKBKE	0.066298048	0.040773067	0.06679557	0.16733011	2.4779118	0.050432481
IKBKE	-0.2029114	0.07064196	-0.20312105	-0.45370223	-3.5501681	-0.30068324
IKBKE	0.17060382	0.050798619	0.18276082	0.1669377	-0.072169756	-0.065925186
IKBKE	-0.068876855	0.091019483	-0.084129105	-0.32146983	-2.7751528	-0.28744278
IKBKE	0.46401171	0.10293368	0.47878899	0.53207154	0.66120078	0.003180488
IKBKE	0.43002268	0.092564798	0.44184713	0.11208625	-3.4347445	-0.37986294
IKBKE	-0.36978377	0.1148279	-0.37178516	-0.14510851	1.9566261	0.17657459
IKBKE	-0.29720953	0.075035727	-0.29815422	-0.23446556	0.8361879	0.013586595
IKBKE	0.24501464	0.048054527	0.24463482	0.11748345	-2.6538851	-0.17725343
IKBKE	-0.84222641	0.10662061	-0.83206577	-0.80860298	0.31535584	-0.02663927
IKBKE	0.016228807	0.098012088	0.027414861	0.0092496556	-0.071207047	-0.068267267
IKBKE	-0.11317775	0.12446148	-0.10844177	0.091456294	1.6441556	0.149796
IKBKE	0.13854389	0.094735817	0.15441463	-0.057359696	-2.0678936	-0.26187639
IKBKE	-0.29417359	0.046418729	-0.2884336	-0.36211626	-1.4636908	-0.12378472
IKBKE	-0.51715742	0.099333626	-0.50109966	-0.33783106	1.8052936	0.11316653
IKBKE	-0.13227014	0.079228302	-0.12334901	0.090355226	2.8099222	0.16360217
IRF6	-0.079025146	0.24785622	-0.051993541	-0.56926472	-1.9779192	-0.56737324
IRF6	0.70439265	0.33656151	0.73110459	1.9830346	3.799133	1.2018279
H3F3A	-1.0639438	0.28169683	-1.0299271	-0.83297201	0.81993038	0.14685303
H3F3A	0.19112556	0.29825823	0.22044086	1.5491921	4.5533247	1.2786492
H3F3A	-0.94406552	0.22188329	-0.90042382	-0.82734243	0.52605625	0.02297933
H3F3A	-2.0322325	0.33028685	-2.0127441	-2.2696309	-0.71876429	-0.30698886
PARP1	-0.80102637	0.12148349	-0.82539509	-0.53127793	2.2204535	0.2440151
PARP1	-0.60620154	0.065041336	-0.60676655	-0.28062569	5.0056759	0.2760388
PARP1	0.021930157	0.10594325	0.043982941	0.23481331	2.0094074	0.14072831
PARP1	-0.13625847	0.054236388	-0.12340301	0.12027781	4.7299661	0.19357876
PARP1	-0.064238183	0.043613062	-0.064787563	0.16200449	5.1874979	0.17668999
PARP1	0.15783498	0.13387059	0.1669584	0.70356905	4.0765793	0.48650859
PARP1	0.04257284	0.042494891	0.045632919	0.089077414	1.0943568	-0.0066575672
PARP1	-0.25240015	0.047200919	-0.24939889	-0.12555836	2.6872737	0.073738465
PARP1	0.11643233	0.093924766	0.13343764	-0.25050175	-3.9066808	-0.43404145
PARP1	0.2613434	0.06300089	0.26915397	0.72006873	7.2812516	0.4008127
PARP1	0.46926984	0.0590077	0.47005628	0.68825717	3.7111653	0.16809883
PARP1	0.33733914	0.058289478	0.34817749	0.38136014	0.75521344	-0.016919415
PARP1	0.14392751	0.14900319	0.16036312	0.43793623	1.9731706	0.22747105
PARP1	0.49292346	0.099213839	0.4749389	0.32797921	-1.6625125	-0.19706175
PARP1	0.24675892	0.051059354	0.24714193	0.23884549	-0.1549849	-0.058398501
PARP1	0.33584346	0.07334275	0.34689004	-0.22506497	-7.6477693	-0.62205707
PARP1	-0.072028872	0.071306049	-0.089648091	0.056957425	1.808911	0.096503455
PARP1	0.1075534	0.069011417	0.10107146	0.24186508	1.9462241	0.090691561
PARP1	0.9261336	0.29071326	0.98336735	1.5596474	2.1791705	0.52617796
PARP1	0.93086798	0.27904797	0.97965188	1.5868523	2.3507941	0.55709835
PARP1	-0.14558361	0.089623312	-0.15442938	-0.043975852	1.1337202	0.060351466
PARP1	0.14343284	0.059204734	0.15158245	0.21310256	1.1767593	0.011418052
PARP1	0.10273657	0.045208199	0.10249982	0.11359415	0.24016835	-0.039007733
PARP1	-0.27741733	0.099128279	-0.27779536	-0.19383366	0.84318693	0.033859637
SIPA1L2	0.10291343	0.26076255	0.14836563	-0.020064286	-0.47160804	-0.21853198
SIPA1L2	0.45072206	0.31326256	0.49536564	0.66176077	0.67367998	0.11629307
rs1805087	-0.1022405	0.10815932	-0.084817306	-0.057422941	0.41436613	-0.022707697
RYR2	0.04128665	0.35154896	0.071341492	0.27907642	0.67640583	0.15763286
RYR2	0.98323158	0.32897554	1.0319778	1.3475528	1.1074416	0.26547292
FH	0.38045073	0.060029924	0.37587791	0.14056943	-3.9960287	-0.28541054
FH	0.13225301	0.067164522	0.12534191	-0.43434713	-8.4360035	-0.6097911
FH	-0.3015427	0.076174874	-0.29893537	-0.083182564	2.8665638	0.16565074
FH	-0.46081236	0.069845245	-0.46667209	-0.38940651	1.0223438	0.027163519
FH	-0.2392118	0.057431366	-0.24533885	-0.24440771	-0.090471723	-0.049170927
FH	-0.38963417	0.081174136	-0.40899762	0.19567365	7.210521	0.5545692
FH	0.1533515	0.047601013	0.15765599	-0.067445096	-4.6384852	-0.27520315
FH	0.3038643	0.077222209	0.31223875	0.27142864	-0.42003021	-0.090912173
FH	-0.26934733	0.082517856	-0.25640671	-0.52252986	-3.0682151	-0.31622521
FH	-0.65985875	0.12947788	-0.69320128	-0.77946922	-0.92379075	-0.13637
AKT3	0.0037741673	0.090024363	0.0055377163	-0.049552085	-0.59235357	-0.10519186
AKT3	0.63932361	0.14094105	0.66797572	-0.4141634	-7.4746641	-1.1322412
AKT3	-0.2280629	0.14500065	-0.20108219	-1.4395044	-8.3547316	-1.2885243
AKT3	0.42218858	0.090868766	0.40861132	0.48627612	0.70527575	0.027562735
AKT3	0.039068441	0.053759604	0.029427358	-0.41677168	-8.4792313	-0.4963011
AKT3	-0.96882882	0.11422045	-0.96267669	-1.3606405	-3.4303113	-0.4480659
AKT3	0.30098639	0.22457849	0.3547561	-1.7566283	-9.1621183	-2.1614865
AKT3	0.33739727	0.1255396	0.34589902	-1.2652372	-12.765968	-1.6612383
AKT3	0.50839158	0.067565739	0.50380233	0.34796768	-2.374338	-0.20593671
AKT3	0.57950565	0.044111262	0.57985606	0.3983828	-4.1060454	-0.23157532
AKT3	0.43384192	0.1254777	0.4632551	-0.64555706	-8.6023172	-1.1589142
AKT3	-0.25593263	0.082760462	-0.23768361	-0.29095601	-0.42318981	-0.10337447
AKT3	0.18765658	0.12352754	0.20373597	-1.0362033	-9.9075876	-1.2900414
AKT3	0.37995385	0.046940288	0.37859998	0.2899719	-1.916945	-0.13873014
AKT3	-0.15923026	0.099604096	-0.13838452	-0.018731667	1.4105704	0.069550791
AKT3	-2.3682031	0.19418217	-2.3919857	-4.5316483	-11.141318	-2.1897647
ADSS	-0.62570849	0.36765253	-0.60119166	-0.55755782	0.18536706	-0.0064682229
ID2	0.11335991	0.30913974	0.18056371	0.28783997	0.56440514	0.057174196
ID2	1.1001159	0.33900306	1.1314955	2.5602963	4.3072778	1.3786987
MYCN	-0.59368682	0.42264335	-0.65778398	-0.77956263	-0.43979353	-0.17188071
MYCN	-0.42681227	0.37538693	-0.49568605	-0.52471956	-0.26081699	-0.079135572
DNMT3A	-0.31547749	0.040754857	-0.30712622	-0.17082574	3.5493132	0.08619842
DNMT3A	0.027319027	0.11032208	0.013390449	0.39841607	3.3637604	0.33492356
DNMT3A	-1.2203716	0.10443234	-1.2062329	-1.2812182	-0.58264161	-0.12508739
DNMT3A	-0.046698372	0.10087538	-0.028146338	0.082973635	1.2854673	0.061017911
DNMT3A	-0.3533739	0.047680243	-0.35775356	-0.20648631	3.0806803	0.10116518
DNMT3A	0.045989247	0.092966764	0.058208617	0.091915634	0.49400866	-0.016395045
DNMT3A	-0.27011766	0.062664355	-0.26815253	-0.06732078	3.2362398	0.15072969
DNMT3A	-0.063777272	0.10637414	-0.041016852	-0.046579661	0.16167097	-0.055664871
DNMT3A	-0.018984043	0.085510948	-0.033006084	0.022317932	0.48300219	0.0052219541
DNMT3A	0.17708622	0.057258408	0.18255108	0.31286736	2.3713747	0.080214216
DNMT3A	-0.06956665	0.091379895	-0.056816276	-0.56718024	-5.4455478	-0.56046602
DNMT3A	0.34891929	0.096099885	0.37031716	0.82328809	4.9362057	0.40286887
DNMT3A	0.62061636	0.06378545	0.62018007	0.82475222	3.2003515	0.15447009
DNMT3A	-0.27162571	0.049345169	-0.27438435	-0.12290637	3.0138583	0.10137592
DNMT3A	0.16981976	0.11673229	0.18159753	0.60016254	3.6865787	0.36846294
DNMT3A	0.17501737	0.055769505	0.18075612	-0.35029129	-9.4192814	-0.58114947
DNMT3A	0.20949619	0.065670634	0.20175284	0.19550958	-0.21298123	-0.056345324
DNMT3A	0.37746357	0.10734452	0.39369747	0.60481774	2.1179858	0.1610182
DNMT3A	-1.4659598	0.099353641	-1.4534821	-1.6265466	-1.6163152	-0.22316656
DNMT3A	0.013015383	0.046169899	0.0072404948	0.1486145	2.9369593	0.091271939
DNMT3A	0.081089153	0.14606138	0.098087326	0.043384911	-0.2581397	-0.10480448
DNMT3A	-0.3770653	0.54932207	-0.4639063	-0.7636067	-0.70366988	-0.34980246
DNMT3A	0.58718663	0.096046685	0.60184403	0.82378012	2.4633176	0.17183403
DNMT3A	0.42448205	0.15996382	0.39974437	0.062530787	-2.262707	-0.38731564
DNMT3A	0.43833302	0.15490325	0.41215952	0.38349145	-0.35403757	-0.078770132
DNMT3A	-0.18821004	0.10662769	-0.17152381	-0.31567251	-1.1953975	-0.19425076
DNMT3A	-2.5307501	0.19145214	-2.508387	-2.3520741	0.93326722	0.10621084
ALK	0.16924595	0.41296261	0.089972665	0.064854188	-0.25278744	-0.075220539
ALK	-0.089268896	0.085763731	-0.083319203	0.34274487	5.0372548	0.37596201
ALK	-0.26326366	0.10717718	-0.28049874	-0.26812927	-0.045397845	-0.037732595
ALK	-0.23665108	0.057545709	-0.23750588	-0.16569097	1.2331086	0.021712845
ALK_fus	-0.57401705	0.096254428	-0.56858516	-0.037482361	5.5741299	0.48100074
ALK	-0.16921319	0.089702015	-0.17500007	-0.25741713	-0.98329947	-0.13251913
ALK	-0.53864103	0.17565966	-0.56248379	-0.61615353	-0.44126524	-0.1037718
ALK	0.30170204	0.15302987	0.27539487	0.14923269	-0.99633722	-0.17626425
ALK_fus	0.32137992	0.092136938	0.31085084	0.23967743	-0.88675065	-0.12127547
ALK_fus	-0.55117162	0.10543466	-0.52748421	-0.49202307	0.56099724	-0.014640918
ALK	0.47414492	0.053905939	0.47979923	-0.13499189	-11.299994	-0.66489318
ALK	-0.064142723	0.57719118	-0.16751193	-0.56016567	-0.85937375	-0.4427558
ALK	0.59154954	0.59148682	0.48433677	0.20074882	-0.66070909	-0.33369001
ALK	0.8261352	0.60124539	0.7174337	0.36183496	-0.77223084	-0.4057008
ALK	0.36255512	0.065369324	0.36944221	0.51379075	2.3135566	0.094246482
ALK	0.33251269	0.11890693	0.32162933	0.055212372	-2.3320787	-0.31651902
ALK	0.022984428	0.05782449	0.022432124	0.10602937	1.4361553	0.033495189
ALK	0.27978218	0.087421292	0.26090963	0.21833445	-0.70289203	-0.092677242
ALK	0.94660668	0.06094471	0.96303572	0.95625209	0.15826494	-0.056885691
ALK	-0.2237921	0.11205456	-0.19918003	-0.268287	-0.39708249	-0.11920904
ALK	0.13174515	0.058611863	0.12312004	0.26873437	2.3372268	0.095512266
ALK	-0.61884909	0.082056117	-0.60486888	-0.39900322	2.6792136	0.1557636
ALK_fus	-0.39733645	0.089208588	-0.39060034	-0.31393956	0.93485267	0.026558714
ALK	0.19031267	0.057063874	0.17948786	0.24393833	0.93974789	0.014348403
ALK	-0.27063305	0.062385154	-0.27529622	-0.10162996	2.7090274	0.1235642
ALK	-0.14645081	0.049969946	-0.14640881	0.031572524	3.5626081	0.12787927
ALK	-0.11336307	0.10055691	-0.12819356	-0.15823354	-0.44621969	-0.080142046
ALK	-0.078769573	0.097158135	-0.082344625	-0.1572342	-0.80759708	-0.12499164
ALK	0.0030923804	0.071614015	0.010866313	0.59102502	8.2097427	0.53005664
ALK	-0.38165119	0.41841929	-0.46222227	-0.34927158	0.077385551	0.062848626
rs9679162	0.58361665	0.099021429	0.57705569	1.0288485	4.4963182	0.40169075
rs12613732	0.20144164	0.095932741	0.22294092	0.17524106	-0.27311403	-0.09780192
MONO-27	-1.0633754	0.3357873	-1.027852	-1.3977161	-0.99569206	-0.41996621
EML4_fus	0.14512568	0.42236264	0.061419301	0.21544811	0.16649775	0.10392675
EML4_fus	0.42587932	0.15232858	0.40339882	0.31605577	-0.72096482	-0.13744511
EML4_fus	0.44108558	0.39402015	0.37437714	1.0441474	1.5305355	0.6196682
EML4_fus	0.3683941	0.37815145	0.30684555	0.575382	0.54736774	0.21843439
EML4_fus	0.66216328	0.44579873	0.58440368	0.82129313	0.35695448	0.18678739
EML4_fus	0.29286572	0.41495543	0.22125868	0.48354537	0.4595184	0.21218463
EML4_fus	0.41155407	0.14315166	0.43746378	-0.43846045	-5.93786	-0.92602629
EML4_fus	0.57854599	0.21850167	0.62409471	0.18285577	-1.8109254	-0.491341
EML4_fus	0.19673702	0.4633669	0.12209795	0.087838379	-0.23501601	-0.084361633
EML4_fus	0.81373515	0.19480408	0.78121962	0.38146369	-2.2190062	-0.44985799
EML4_fus	0.39182555	0.46102969	0.31750541	0.73339028	0.74087361	0.36578281
EML4_fus	0.1503904	0.33271617	0.10006023	0.073912462	-0.2298594	-0.07624983
EML4_fus	-0.46029669	0.24069463	-0.5197991	-0.25298828	0.86129222	0.21670876
EML4_fus	-0.4052858	0.20040711	-0.41567687	-1.1687315	-3.8094743	-0.80315672
EML4_fus	1.9932341	0.31337441	2.0711284	2.2212924	0.72775019	0.10006193
EML4_fus	0.38799867	0.10160076	0.38259708	0.14132318	-2.4278902	-0.29137596
PLEKHH2	-0.3349163	0.32936254	-0.25413309	-2.3100144	-5.9967295	-2.1059833
PLEKHH2	0.22572915	0.26837429	0.25654135	0.46271388	0.88303812	0.15607047
PIGF	-0.069848757	0.43154595	-0.15689955	0.391609	1.0693132	0.49840649
PIGF	0.21781749	0.21145682	0.20993138	0.22760417	0.046282145	-0.032429277
PIGF	0.46557716	0.42791859	0.38660784	0.67170652	0.48170227	0.23499661
PIGF	1.1263396	0.61040252	1.0120902	1.2351972	0.17833735	0.1730049
PIGF	0.14468922	0.56225571	0.039512316	0.48963053	0.61349543	0.40001615
PIGF	1.1744979	0.26343809	1.1369971	1.846533	2.5510171	0.65943382
PIGF	0.47028789	0.58880785	0.36595362	0.68688968	0.36786498	0.270834
PIGF	0.67503656	0.15286628	0.64305367	0.80183841	0.82949524	0.10868268
PIGF	0.19979398	0.53783911	0.10195619	0.017086051	-0.33970741	-0.1349722
PIGF	0.41571846	0.37888433	0.34312586	-0.017683132	-1.1438889	-0.41091105
PIGF	0.18721236	0.17478983	0.15031185	0.93382232	4.2714725	0.7334084
PIGF	-0.075428823	0.46747804	-0.16736767	0.73329549	1.7299728	0.8505611
PIGF	0.029008307	0.50287638	-0.067185615	0.092215545	0.1256914	0.1092991
PIGF	0.24498894	0.23902481	0.22740876	1.9866713	7.2866175	1.7091605
PIGF	0.21052268	0.30038154	0.27748761	-0.41604251	-2.0858978	-0.74363218
PIGF	0.42606987	0.25836379	0.46375194	0.75969967	1.291318	0.24584567
PIGF	0.72402807	0.044103043	0.72929018	0.98173123	5.843206	0.20233899
PIGF	0.87411505	0.11102469	0.84856764	1.7834894	8.1907397	0.88481969
PIGF	0.30120736	0.12492117	0.27031249	0.88173531	4.6471543	0.56132076
PIGF	1.4127845	0.095102517	1.4029263	1.9853999	6.021033	0.53237154
PIGF	0.68858314	0.34083231	0.62651401	0.69825151	0.028366946	0.02163544
PIGF	1.3026225	0.12607971	1.2827873	2.4092951	8.7775628	1.0764057
PIGF	0.93165434	0.33733082	0.8671941	0.82707884	-0.31000875	-0.090217326
PIGF	0.47338925	0.22969867	0.52823732	0.41241799	-0.2654402	-0.16592139
PIGF	0.097217965	0.1376528	0.072120614	0.2412645	1.0464483	0.11904183
PIGF	0.91156817	0.069776169	0.90881529	0.9745599	0.90276861	0.015642553
PIGF	0.88369139	0.38704458	0.80386477	0.84695654	-0.094911157	-0.0070102908
PIGF	1.1751819	0.14459895	1.1420292	1.2190345	0.30327085	0.026903284
PIGF	0.021767331	0.44393361	-0.063665158	0.0067444465	-0.033840386	0.020307543
PIGF	1.4572811	0.22126596	1.5093921	0.14921451	-5.9117389	-1.4102797
PIGF	0.5382283	0.47371467	0.45585962	0.44507218	-0.19665027	-0.060889502
PIGF	0.98772126	0.24040863	1.054343	-0.28370027	-5.2885852	-1.3881453
PIGF	0.048777604	0.39561185	0.0080049262	-1.9333406	-5.0102599	-1.9914476
PIGF	-2.2816561	0.18058514	-2.2679395	-2.1555549	0.69829225	0.062282542
PIGF	-1.6815837	0.32968113	-1.6265862	-1.6305159	0.15490071	-0.054031721
PIGF	-0.84251426	0.2185649	-0.82600359	-0.68154591	0.73647848	0.094355613
PIGF	-0.094717298	0.28870101	-0.054252886	-2.3526407	-7.8209751	-2.3484899
PIGF	0.41824769	0.30269041	0.37786763	-0.31321431	-2.4165351	-0.741184
PIGF	0.25247252	0.54419864	0.14916331	0.3513683	0.18172736	0.15210293
PIGF	0.49378812	0.12460731	0.48172315	1.2059245	5.7150452	0.67409932
PIGF	0.58491389	0.17079727	0.57858518	2.1447361	9.1325943	1.5160488
PIGF	0.1183972	0.26305779	0.059722967	0.82008784	2.6674391	0.71026281
PIGF	0.1768761	0.1297574	0.16759825	0.48990651	2.4124282	0.2722062
PIGF	0.91143317	0.33131622	0.95714749	1.7209019	2.4431907	0.71365231
PIGF	0.12890577	0.27548045	0.18138471	0.58903095	1.6702644	0.35754418
PIGF	-0.0053719772	0.10920495	0.016082015	-0.13900303	-1.2236721	-0.20518711
PIGF	-1.540775	0.26829389	-1.5067295	-0.89315665	2.4138394	0.56347079
PIGF	-1.1915345	0.11547531	-1.1744055	-1.1769697	0.12612884	-0.052666295
PIGF	-0.24945623	0.27592829	-0.19220713	-0.21430316	0.12739929	-0.072198095
PIGF	0.30277465	0.074965656	0.32022881	0.15541999	-1.9656289	-0.21491088
PIGF	0.9002522	0.19771342	0.92926882	1.3227335	2.1368367	0.34336262
PIGF	0.47288349	0.19780499	0.5110301	0.26835104	-1.0340105	-0.29278112
PIGF	0.0044833244	0.15214207	0.031419559	0.57195182	3.7298591	0.49043019
PIGF	0.13992779	0.23831575	0.18573994	1.0013242	3.6145173	0.76548218
PIGF	0.36039285	0.3212052	0.30223552	0.76023157	1.2448078	0.40789399
PIGF	0.58544599	0.25107386	0.53568871	0.89828756	1.2460141	0.31249679
PIGF	0.12235955	0.27151695	0.066388393	0.46128227	1.2482562	0.34479182
PIGF	-0.10381824	0.23394272	-0.15720892	0.030036182	0.5721675	0.13714304
PIGF	0.78459678	0.065857041	0.79079278	1.0905421	4.6455971	0.24964722
PIGF	-0.20393767	0.23176196	-0.23481928	-0.8235994	-2.673699	-0.63888218
