Chr	start	end	gene	depth	R-181110-535748-BLD-521005_BC_E18111112-3-DNA_F1811112948-16_L181111-00002-A5_20181113-C12_panel12_P181114419-3_sample20181114-A3-A00168-log2_ND
chr2	29541938	29542095	ALK_fus	1162	-0.14526035
chr2	29543593	29543802	ALK	2723	0.45754029
chr2	29551188	29551379	ALK	1607	-0.087732651
chr2	29606563	29606747	ALK	1785	0.11342651
chr2	29754748	29755008	ALK	2450	-0.040262209
chr2	29917693	29917960	ALK	2135	-0.25086099
chr2	29940408	29940600	ALK	647	1.1228618
chr2	30142823	30143564	ALK	5801	-0.53980084
chr2	31247437	31247590	rs9679162	1789	1.1622242
chr2	31249352	31249490	rs12613732	1331	0.089839313
chr2	39536604	39536674	MONO-27	52	-0.78262026
chr2	42522529	42523298	EML4_fus	1100	0.098454755
chr2	42523299	42523617	EML4_fus	1510	0.10161409
chr2	42523639	42524361	EML4_fus	1624	1.2361877
chr2	42524369	42525025	EML4_fus	1918	0.72544388
chr2	42525029	42525829	EML4_fus	556	0.034489142
chr2	42525844	42526575	EML4_fus	1037	0.15059846
chr2	42526644	42526754	EML4_fus	160	-1.0801498
chr2	42527109	42527190	EML4_fus	307	-0.33981272
chr2	42527194	42528136	EML4_fus	2186	-0.011519465
chr2	42528144	42528491	EML4_fus	139	0.052458402
chr2	42543089	42544023	EML4_fus	1578	0.81461281
chr2	42544044	42544602	EML4_fus	1696	0.32716423
chr2	42552569	42552704	EML4_fus	121	-0.015277393
chr2	42552774	42553087	EML4_fus	157	-1.5683317
chr2	42553089	42553151	EML4_fus	46	0.6854785
chr2	42553154	42553428	EML4_fus	150	-0.17551008
chr2	43937647	43937719	PLEKHH2	29	-2.6598673
chr2	43937737	43937811	PLEKHH2	42	0.49977989
chr2	46808260	46809066	PIGF	1559	0.64784684
chr2	46809070	46809422	PIGF	993	0.68107253
chr2	46809430	46810286	PIGF	1628	0.73240029
chr2	46810295	46812901	PIGF	2389	1.0195937
chr2	46813200	46814570	PIGF	1586	0.28174294
chr2	46814595	46815044	PIGF	483	1.3710618
chr2	46815045	46816643	PIGF	1518	0.44381057
chr2	46816650	46816962	PIGF	283	0.60474291
chr2	46817020	46818258	PIGF	441	-0.70780851
chr2	46818265	46818904	PIGF	195	-0.57395775
chr2	46818910	46819225	PIGF	779	1.4013689
chr2	46819310	46820222	PIGF	1842	1.0283523
chr2	46820560	46821677	PIGF	3745	0.28157985
chr2	46822190	46822298	PIGF	148	2.085846
chr2	46822355	46822427	PIGF	135	-1.8586804
chr2	46822580	46822656	PIGF	47	-0.51070049
chr2	46822680	46822851	PIGF	222	0.66728586
chr2	46822855	46823068	PIGF	513	2.0883582
chr2	46823360	46823588	PIGF	545	1.941235
chr2	46823595	46823805	PIGF	303	2.1960465
chr2	46823815	46824368	PIGF	2553	0.93191731
chr2	46824370	46824544	PIGF	729	2.8589431
chr2	46824840	46825424	PIGF	1179	1.4477142
chr2	46825425	46825607	PIGF	277	1.1038552
chr2	46825700	46825997	PIGF	1169	0.72045827
chr2	46826005	46826184	PIGF	1068	1.2674597
chr2	46826190	46826884	PIGF	2074	1.1338599
chr2	46826885	46827196	PIGF	1770	1.2815266
chr2	46827210	46828052	PIGF	780	-0.036808482
chr2	46828060	46828189	PIGF	61	0.87966134
chr2	46828210	46829182	PIGF	485	-0.29451736
chr2	46829185	46829315	PIGF	21	-0.73869455
chr2	46829335	46829998	PIGF	82	-1.8653993
chr2	46830680	46830785	PIGF	50	-3.2615793
chr2	46830890	46830958	PIGF	16	-3.0203486
chr2	46831070	46831162	PIGF	16	-1.387199
chr2	46831845	46831918	PIGF	51	-3.7260307
chr2	46832150	46832639	PIGF	121	-0.78393822
chr2	46832650	46833859	PIGF	1136	-0.13334123
chr2	46833865	46834032	PIGF	254	1.1422714
chr2	46834120	46834266	PIGF	175	1.7990266
chr2	46834285	46834708	PIGF	804	0.96077875
chr2	46835125	46835266	PIGF	862	0.52685366
chr2	46835270	46835341	PIGF	349	1.6127885
chr2	46835370	46835446	PIGF	181	0.19937622
chr2	46835525	46835669	PIGF	346	-0.74736905
chr2	46835785	46835863	PIGF	69	-1.0355705
chr2	46836055	46836198	PIGF	259	-1.7415053
chr2	46836320	46836397	PIGF	213	-1.1111436
chr2	46836425	46836604	PIGF	419	0.15882764
chr2	46836620	46836720	PIGF	259	1.3847614
chr2	46836755	46836849	PIGF	306	-0.13364304
chr2	46836865	46836979	PIGF	349	0.80459733
chr2	46837015	46837092	PIGF	186	0.72784226
chr2	46837110	46837668	PIGF	645	0.78352477
chr2	46837950	46838342	PIGF	3300	1.3913981
chr2	46838630	46839078	PIGF	587	0.69115306
chr2	46839110	46839493	PIGF	575	0.11231841
chr2	46839530	46839744	PIGF	96	0.4040723
chr2	46839765	46840175	PIGF	263	-1.6159531
chr2	46840240	46841732	PIGF	552	-0.60533506
chr2	46841745	46843142	PIGF	1415	0.15137703
chr2	46843185	46844371	PIGF	9095	-0.98891307
chr2	47389230	47389301	CALM2	17	-0.54981764
chr2	47630298	47630546	MSH2	1273	-0.76578952
chr2	47635533	47635708	MSH2	59	-0.53691012
chr2	47637223	47637533	MSH2	1686	-0.30300262
chr2	47639518	47639741	MSH2	90	-0.26902717
chr2	47641383	47641558	BAT-26	111	-0.28265476
chr2	47641583	47641650	BAT-26	49	0.9210117
chr2	47643413	47643582	MSH2	211	-0.57622379
chr2	47656853	47657096	MSH2	373	1.2924566
chr2	47672663	47672832	MSH2	62	-0.12962296
chr2	47690148	47690320	MSH2	97	-1.0006803
chr2	47693773	47693973	MSH2	95	-0.20126443
chr2	47698078	47699696	MSH2	1936	0.84791258
chr2	47699983	47700122	MSH2	233	1.9161264
chr2	47700433	47700569	MSH2	367	3.1626808
chr2	47700888	47701604	MSH2	1346	1.4961663
chr2	47701893	47702020	MSH2	634	0.85006584
chr2	47702043	47702137	MSH2	326	3.0504513
chr2	47702143	47702415	MSH2	610	0.95851542
chr2	47703473	47703726	MSH2	1292	-0.18315648
chr2	47705388	47705695	MSH2	486	0.17837882
chr2	47707808	47708024	MSH2	281	-1.3387811
chr2	47709893	47710391	MSH2	240	-0.01525915
chr2	47739418	47739602	MSH2	1755	0.11938114
chr2	48010338	48010657	MSH6	1757	-0.56969744
chr2	48011058	48011333	MSH6	1829	-0.14355918
chr2	48011353	48011428	MSH6	656	-0.20893915
chr2	48018043	48018291	MSH6	1957	0.17321034
chr2	48022998	48023228	MSH6	972	-0.025926231
chr2	48025728	48028325	MSH6	19097	0.8816267
chr2	48030523	48030841	MSH6	2719	0.53148388
chr2	48032018	48032194	MSH6	905	-0.16499982
chr2	48032743	48032886	MSH6	122	0.91244355
chr2	48033313	48033532	MSH6	542	1.7240916
chr2	48033558	48033816	MSH6	407	0.38919506
chr2	48033913	48034017	MSH6	81	-1.180069
chr2	61009709	61009780	PAPOLG	183	1.2193265
chr2	61009804	61009874	PAPOLG	94	1.7012793
chr2	61128204	61128275	REL	115	2.2082096
chr2	61705929	61706134	XPO1	525	0.85063287
chr2	61708294	61708433	XPO1	56	-0.58658624
chr2	61709484	61709695	XPO1	405	2.0341465
chr2	61710069	61710241	XPO1	194	1.3114981
chr2	61711049	61711253	XPO1	169	0.4135648
chr2	61712879	61713116	XPO1	226	-0.4361215
chr2	61715274	61715440	XPO1	98	-0.33802676
chr2	61715689	61715940	XPO1	604	1.3531864
chr2	61717754	61717923	XPO1	369	1.5806447
chr2	61719144	61719348	XPO1	315	0.21132856
chr2	61719434	61719642	XPO1	172	1.2251043
chr2	61719679	61719920	XPO1	136	-0.23332719
chr2	61720024	61720197	XPO1	91	-0.048236448
chr2	61721004	61721251	XPO1	247	-1.0102459
chr2	61722554	61722775	XPO1	104	-0.53548961
chr2	61723984	61724159	XPO1	109	-0.85886623
chr2	61725774	61725957	XPO1	84	-0.36890715
chr2	61725979	61726055	XPO1	27	0.029305751
chr2	61726824	61727070	XPO1	172	0.23132897
chr2	61729074	61729215	XPO1	19	-1.1266426
chr2	61729339	61729470	XPO1	109	0.96599111
chr2	61749709	61749847	XPO1	127	1.0223963
chr2	61752359	61752500	XPO1	275	-0.89106563
chr2	61752604	61753298	XPO1	522	0.20317451
chr2	61753314	61753480	XPO1	120	1.3793198
chr2	61753529	61753668	XPO1	71	-0.23278928
chr2	61760884	61761042	XPO1	72	-2.2899402
chr2	66662803	66662872	MEIS1	448	-0.77562562
chr2	66662888	66662952	MEIS1	419	3.3903302
chr2	68400633	68400701	PNO1	145	-1.6541909
chr2	75882082	75882157	MRPL19	41	0.71746428
chr2	75882172	75882240	MRPL19	51	-2.2876486
chr2	84676812	84676890	SUCLG1	53	-2.5313164
chr2	84676902	84676967	SUCLG1	67	1.38705
chr2	95849299	95849366	NR-24	575	0
chr2	122520632	122520707	TSN	325	0.4465162
chr2	136872415	136873539	CXCR4	10731	-0.59445238
chr2	136873545	136873816	CXCR4	1510	1.61163
chr2	136875550	136875691	CXCR4	1304	0.048462327
chr2	153576182	153576254	ARL6IP6	55	0.35989595
chr2	170010910	170011052	rs2075252	171	0.32630975
chr2	178095482	178096583	NFE2L2	8393	0.5004248
chr2	178096597	178096770	NFE2L2	498	1.8111306
chr2	178097127	178097329	NFE2L2	832	-0.56495293
chr2	178097947	178098088	NFE2L2	406	0.053467368
chr2	178098702	178099018	NFE2L2	1794	0.7774775
chr2	178128097	178128637	NFE2L2	2879	-1.2471852
chr2	178129197	178129353	NFE2L2	893	-0.21147461
chr2	181925517	181925589	UBE2E3	12	-3.1656581
chr2	191552039	191552115	NAB1	151	1.1512897
chr2	198257046	198257211	SF3B1	197	-0.33680294
chr2	198257686	198257936	SF3B1	913	-0.32576798
chr2	198260756	198261070	SF3B1	303	-0.34791026
chr2	198262686	198262859	SF3B1	158	-0.7140844
chr2	198263161	198263336	SF3B1	182	0.080899498
chr2	198263656	198263794	SF3B1	395	-0.8889325
chr2	198264756	198264921	SF3B1	349	1.4836091
chr2	198264951	198265161	SF3B1	799	0.29854261
chr2	198265411	198265685	SF3B1	236	0.12620803
chr2	198266101	198266264	SF3B1	71	-1.3665157
chr2	198266441	198266613	SF3B1	99	-0.54489998
chr2	198266686	198266889	SF3B1	657	-0.83932267
chr2	198267256	198267583	SF3B1	1034	-0.032096242
chr2	198267641	198267779	SF3B1	128	0.58995741
chr2	198268281	198268528	SF3B1	155	-1.4614992
chr2	198269766	198269899	SF3B1	81	0.46623084
chr2	198269971	198270214	SF3B1	218	-0.48651651
chr2	198272686	198272864	SF3B1	202	-0.85326695
chr2	198273061	198273313	SF3B1	2060	-0.11603531
chr2	198274471	198274743	SF3B1	3149	0.27777648
chr2	198281451	198281664	SF3B1	2047	0.78295973
chr2	198283211	198283342	SF3B1	128	-1.1437469
chr2	198283356	198283714	SF3B1	317	0.7143809
chr2	198285126	198285300	SF3B1	385	-0.43068413
chr2	198285731	198285872	SF3B1	111	-1.8099911
chr2	198288501	198288718	SF3B1	501	0.16128337
chr2	198299646	198299794	SF3B1	1067	-0.25232101
chr2	202122923	202123144	CASP8	1600	-0.42769175
chr2	202125193	202125367	CASP8	1971	0.44950617
chr2	202131153	202131539	CASP8	2235	-0.043953587
chr2	202134198	202134349	CASP8	656	-0.88875875
chr2	202136213	202136386	CASP8	696	0.78445196
chr2	202137333	202137518	CASP8	995	0.57700976
chr2	202137558	202137702	CASP8	727	2.7891569
chr2	202139573	202139704	CASP8	572	-0.4410461
chr2	202141518	202141728	CASP8	1038	0.65129234
chr2	202141748	202141841	CASP8	79	0.16794602
chr2	202142698	202142866	CASP8	656	2.3652794
chr2	202146513	202146657	CASP8	559	1.434971
chr2	202149503	202150072	CASP8	7359	0.30430064
chr2	202151148	202151331	CASP8	681	1.1925881
chr2	202430349	202430422	ALS2CR11	219	2.9580773
chr2	202430444	202430515	ALS2CR11	447	-0.33073992
chr2	207014584	207014662	NDUFS1	39	-3.3577443
chr2	209101765	209101907	IDH1	45	-2.1084298
chr2	209103770	209103972	IDH1	487	-0.7706096
chr2	209104560	209104750	IDH1	1648	-0.015568095
chr2	209106685	209106897	IDH1	1766	-0.16240376
chr2	209108125	209108365	IDH1	450	0.18603529
chr2	209110020	209110158	IDH1	187	-1.4357908
chr2	209113070	209113414	IDH1	3037	1.0920116
chr2	209116120	209116298	IDH1	385	0.51637124
chr2	212248304	212248793	ERBB4	5179	-0.19334545
chr2	212251544	212251910	ERBB4	2740	-0.57349935
chr2	212252609	212252760	ERBB4	256	-0.29131228
chr2	212285144	212285364	ERBB4	177	-2.0465332
chr2	212286709	212286845	ERBB4	191	-1.0322861
chr2	212288844	212289051	ERBB4	198	-0.85096816
chr2	212293094	212293234	ERBB4	53	-1.0889134
chr2	212295644	212295847	ERBB4	664	0.086717415
chr2	212426604	212426850	ERBB4	717	-1.2936703
chr2	212483874	212484009	ERBB4	115	-2.7134029
chr2	212488614	212488802	ERBB4	853	0.78819793
chr2	212495164	212495338	ERBB4	204	-1.6661682
chr2	212522439	212522580	ERBB4	832	0.029146346
chr2	212522624	212522737	ERBB4	621	-0.40849399
chr2	212530022	212530223	ERBB4	996	-0.43951365
chr2	212537852	212538002	ERBB4	500	-1.2360488
chr2	212543747	212543931	ERBB4	1036	-0.62633587
chr2	212566682	212566926	ERBB4	762	-0.52263096
chr2	212568792	212568941	ERBB4	84	-2.333675
chr2	212570007	212570143	ERBB4	254	-0.61059512
chr2	212576752	212576940	ERBB4	72	-2.0489979
chr2	212578232	212578382	ERBB4	202	-0.31935672
chr2	212587092	212587304	ERBB4	330	0.1138432
chr2	212589777	212589959	ERBB4	1277	-0.32377061
chr2	212615312	212615465	ERBB4	589	-0.85654066
chr2	212652727	212652895	ERBB4	58	-1.2642878
chr2	212812132	212812374	ERBB4	322	-0.25395399
chr2	212989452	212989666	ERBB4	1449	-0.32739772
chr2	213403132	213403286	ERBB4	1730	0.46260882
chr2	215593374	215593753	BARD1	2220	-0.38161899
chr2	215595109	215595240	BARD1	162	-0.3675965
chr2	215609764	215609880	BARD1	44	-1.4657169
chr2	215610424	215610605	BARD1	167	-1.2446053
chr2	215617149	215617319	BARD1	134	-0.85852675
chr2	215632184	215632392	BARD1	717	-0.097800755
chr2	215633924	215634058	BARD1	58	-1.3980318
chr2	215645259	215645950	BARD1	3204	0.56507676
chr2	215645969	215646241	BARD1	828	1.2169336
chr2	215656999	215657174	BARD1	272	-0.9238409
chr2	215661739	215661875	BARD1	69	0.098569025
chr2	215674114	215674318	BARD1	1301	-0.14835152
chr2	216212259	216212414	rs4673993	299	-0.0045196014
chr2	219103240	219103313	ARPC2	28	-0.5346726
chr2	225338940	225339104	CUL3	290	1.0342953
chr2	225342895	225343098	CUL3	385	-0.19393454
chr2	225346585	225346828	CUL3	127	-0.95251668
chr2	225360525	225360695	CUL3	237	0.81885772
chr2	225362445	225362591	CUL3	236	-0.0098076994
chr2	225365045	225365224	CUL3	764	-0.092093364
chr2	225367655	225367800	CUL3	155	-1.4072418
chr2	225368335	225368547	CUL3	81	-0.26161893
chr2	225370650	225370855	CUL3	175	-1.1167042
chr2	225371545	225371754	CUL3	151	-0.95659465
chr2	225376045	225376319	CUL3	229	0.60920519
chr2	225378215	225378385	CUL3	87	0.02745681
chr2	225379295	225379508	CUL3	159	-0.64451956
chr2	225400220	225400397	CUL3	297	1.6989908
chr2	225422350	225422599	CUL3	117	-0.86055064
chr2	225434370	225434548	CUL3	51	-0.18585531
chr2	225449620	225449754	CUL3	1703	0.85155015
chr2	231678622	231678696	CAB39	364	-0.40913019
chr2	234668795	234668870	rs873478	404	0.76043178
chr2	234668885	234668961	rs873478	516	-0.61487534
chr2	234669070	234669208	rs4148323	1170	-0.043174578
chr2	241080057	241080193	rs2291767	1014	-0.31236753
chr2	242793177	242793462	PDCD1	1490	-0.85165073
chr2	242794037	242794192	PDCD1	765	-0.73226263
chr2	242794317	242794537	PDCD1	1143	-0.55697104
chr2	242794742	242795158	PDCD1	4187	-0.079517685
chr2	242800877	242801024	PDCD1	1154	0.15789564
chr3	10076024	10076091	FANCD2	91	1.7906375
chr3	10183499	10183890	VHL	2520	-0.54393412
chr3	10188174	10188343	VHL	1452	0.94406071
chr3	10191444	10192077	VHL	3400	-0.20537789
chr3	12393057	12393203	PPARG	413	-0.6919206
chr3	12421172	12421451	PPARG	1528	0.48920847
chr3	12422787	12423003	PPARG	563	-0.44232868
chr3	12434087	12434269	PPARG	482	0.73635255
chr3	12447347	12447608	PPARG	2106	-0.20000381
chr3	12458167	12458673	PPARG	3952	0.029450767
chr3	12475367	12475685	PPARG	2086	-0.68544142
chr3	12625987	12626199	RAF1	2390	0.20874083
chr3	12626312	12626494	RAF1	2045	0.71885929
chr3	12626597	12626938	RAF1	4262	0.6242626
chr3	12627157	12627327	RAF1	1202	0.19548662
chr3	12629032	12629176	RAF1	401	2.2178198
chr3	12632272	12632478	RAF1	2654	0.47718365
chr3	12633172	12633310	RAF1	1264	0
chr3	12641162	12641347	RAF1	904	-0.27022935
chr3	12641617	12641800	RAF1	1799	0.11775118
chr3	12641827	12641967	RAF1	983	2.1415103
chr3	12645607	12645829	RAF1	884	-1.2778754
chr3	12647677	12647815	RAF1	325	-0.28012909
chr3	12650232	12650447	RAF1	444	-1.0069981
chr3	12650707	12650846	RAF1	134	-0.97087979
chr3	12653417	12653598	RAF1	954	-0.47869183
chr3	12659992	12660238	RAF1	1085	-0.53398613
chr3	14187378	14187519	rs2228001	1405	0.15150778
chr3	25679733	25679808	TOP2B	48	-0.086806355
chr3	30648347	30648487	TGFBR2	718	-0.55046591
chr3	30664647	30664796	TGFBR2	81	-1.0769096
chr3	30686217	30686435	TGFBR2	938	0.25307735
chr3	30691737	30691979	TGFBR2	1194	0.5012751
chr3	30713107	30713949	TGFBR2	8729	-0.52979965
chr3	30715572	30715783	TGFBR2	1299	-0.42690109
chr3	30729847	30730026	TGFBR2	1416	-0.15497355
chr3	30732887	30733125	TGFBR2	2188	-0.045762512
chr3	32997042	32997106	CCR4	132	2.3630362
chr3	37035017	37035194	MLH1	1977	0.23421399
chr3	37035232	37035403	MLH1	1885	0.32024129
chr3	37038082	37038215	MLH1	276	0.4338073
chr3	37038612	37038821	MLH1	748	1.5691258
chr3	37042422	37042632	MLH1	62	-1.3631325
chr3	37045847	37045997	MLH1	450	1.0155367
chr3	37048437	37048592	MLH1	112	-1.2717887
chr3	37050277	37050416	MLH1	426	1.4013949
chr3	37053302	37053393	MLH1	127	0.96606056
chr3	37053467	37053670	MLH1	300	0.70397718
chr3	37055837	37056118	MLH1	410	0.91311812
chr3	37058972	37059107	MLH1	1083	1.9192309
chr3	37061767	37061988	MLH1	1979	-0.056912176
chr3	37067117	37067528	MLH1	2558	-0.87504055
chr3	37070247	37070459	MLH1	1790	0.16529431
chr3	37081662	37081810	MLH1	1222	0.36603934
chr3	37083707	37083849	MLH1	120	0.6772816
chr3	37088982	37089203	MLH1	1708	0.22948398
chr3	37089977	37090122	MLH1	1221	0.096685435
chr3	37090367	37090549	MLH1	928	-0.47500233
chr3	37091952	37092171	MLH1	1185	0.68339947
chr3	38180129	38180545	MYD88	4664	0.20754551
chr3	38181319	38181509	MYD88	1402	-0.25481403
chr3	38181854	38182099	MYD88	3914	0.79218872
chr3	38182219	38182371	MYD88	1722	0.41418475
chr3	38182589	38182802	MYD88	2668	0.3593505
chr3	41265491	41265635	CTNNB1	584	2.0331474
chr3	41265991	41266264	CTNNB1	1489	-0.25500742
chr3	41266421	41266733	CTNNB1	2088	0.14517276
chr3	41266791	41267089	CTNNB1	2898	0.53407383
chr3	41267121	41267364	CTNNB1	2086	2.178566
chr3	41268691	41268869	CTNNB1	274	-1.0618672
chr3	41274796	41274941	CTNNB1	655	1.1679408
chr3	41274986	41275372	CTNNB1	3558	-0.035576228
chr3	41275606	41275823	CTNNB1	1881	-0.062860497
chr3	41277181	41277358	CTNNB1	994	0.064520594
chr3	41277811	41278015	CTNNB1	1779	0.5642901
chr3	41278056	41278238	CTNNB1	1089	-0.010292412
chr3	41279466	41279612	CTNNB1	471	-0.071417422
chr3	41280596	41280852	CTNNB1	1957	-0.36954292
chr3	41960011	41960087	ULK4	33	-0.61535669
chr3	47058551	47058771	SETD2	3085	0.8190381
chr3	47059106	47059243	SETD2	1621	0.44044848
chr3	47061206	47061349	SETD2	1416	1.660753
chr3	47079121	47079307	SETD2	1256	-0.29573123
chr3	47084026	47084197	SETD2	643	-0.87530621
chr3	47087946	47088123	SETD2	882	-0.53244573
chr3	47098286	47099008	SETD2	5880	-0.68344308
chr3	47103631	47103866	SETD2	2596	0.59461844
chr3	47108501	47108647	SETD2	94	-0.2524813
chr3	47122266	47122616	SETD2	3764	0.53518018
chr3	47125186	47125876	SETD2	6181	0.42954939
chr3	47127651	47127839	SETD2	793	-0.98550195
chr3	47129581	47129753	SETD2	295	-1.0426464
chr3	47139421	47139594	SETD2	795	-0.36240204
chr3	47142921	47143061	SETD2	355	-0.22474999
chr3	47144796	47144939	SETD2	117	-0.35368981
chr3	47147461	47147627	SETD2	474	0.53180838
chr3	47155336	47155507	SETD2	682	0.43525931
chr3	47158081	47158262	SETD2	79	-0.91098522
chr3	47161646	47166061	SETD2	19159	1.9305505
chr3	47168061	47168173	SETD2	15	-1.6546753
chr3	47205306	47205445	SETD2	439	-1.1213762
chr3	52436282	52436469	BAP1	1542	0.033670931
chr3	52436582	52436729	BAP1	1730	0.50459243
chr3	52436772	52436995	BAP1	2714	0.33178301
chr3	52437122	52437346	BAP1	2769	0.35343005
chr3	52437397	52437934	BAP1	5150	-0.44075189
chr3	52438442	52438624	BAP1	1398	-0.24684197
chr3	52439092	52439356	BAP1	1672	-0.62637425
chr3	52439752	52439967	BAP1	2425	0.22074979
chr3	52440247	52440425	BAP1	1887	0.21001118
chr3	52440812	52440953	BAP1	1240	0.069447383
chr3	52441167	52441369	BAP1	2270	0.34805115
chr3	52441372	52441514	BAP1	1990	0.61317452
chr3	52441947	52442130	BAP1	1237	-0.42259851
chr3	52442462	52442634	BAP1	1039	-0.41789036
chr3	52443522	52443657	BAP1	2716	1.1376988
chr3	52443667	52443939	BAP1	4140	1.0583042
chr3	52582057	52582262	PBRM1	1518	-0.21504213
chr3	52584402	52584693	PBRM1	2158	-0.51256322
chr3	52584717	52584874	PBRM1	1319	0.074348923
chr3	52588712	52588939	PBRM1	1200	-0.84776867
chr3	52592237	52592465	PBRM1	1676	-0.3892911
chr3	52595747	52595994	PBRM1	3330	0.60922248
chr3	52597267	52597516	PBRM1	1410	-0.38277254
chr3	52598042	52598281	PBRM1	409	0.051315641
chr3	52610527	52610739	PBRM1	585	1.3292255
chr3	52613037	52613248	PBRM1	2701	0.63039797
chr3	52620417	52620719	PBRM1	1304	-0.56619426
chr3	52621347	52621543	PBRM1	403	1.0965996
chr3	52623062	52623282	PBRM1	1598	0.40047236
chr3	52637509	52637789	PBRM1	191	0.39270309
chr3	52643304	52643996	PBRM1	2935	0.47621565
chr3	52649334	52649480	PBRM1	454	-0.11448676
chr3	52651249	52651564	PBRM1	1050	-0.12890201
chr3	52658854	52659000	PBRM1	228	-0.066209276
chr3	52661264	52661407	PBRM1	428	-1.0117058
chr3	52662884	52663088	PBRM1	262	1.2241748
chr3	52668594	52668867	PBRM1	410	0.28692849
chr3	52675939	52676075	PBRM1	108	-0.90525951
chr3	52677234	52677389	PBRM1	728	-0.19811822
chr3	52678689	52678787	PBRM1	579	3.3498896
chr3	52682349	52682487	PBRM1	98	0.3146356
chr3	52685714	52685859	PBRM1	58	-1.4805652
chr3	52692189	52692359	PBRM1	527	0.43191655
chr3	52696119	52696305	PBRM1	1398	0.80269649
chr3	52702489	52702670	PBRM1	96	0.20941899
chr3	52712489	52712629	PBRM1	694	-0.28569241
chr3	52713554	52713773	PBRM1	1351	-0.19320141
chr3	52715664	52715800	PBRM1	256	-2.0393838
chr3	69788717	69788867	MITF	1084	-0.20557313
chr3	69812682	69812851	MITF	1384	0.24895263
chr3	69812932	69813112	MITF	642	0.34340782
chr3	69915342	69915533	MITF	1103	-0.065555191
chr3	69928252	69928571	MITF	1947	-0.81240703
chr3	69985722	69985937	MITF	339	-0.65695866
chr3	69986947	69987222	MITF	3224	0.30836604
chr3	69987477	69988372	MITF	3789	0.569936
chr3	69990362	69990497	MITF	72	-1.3569555
chr3	69998177	69998354	MITF	810	-0.80684929
chr3	70000922	70001061	MITF	103	-2.0845297
chr3	70005562	70005708	MITF	192	-0.14559108
chr3	70008402	70008607	MITF	1973	0.60395457
chr3	70013972	70014439	MITF	4556	-0.28487475
chr3	71008363	71008579	FOXP1	2715	0.42350323
chr3	71015013	71015226	FOXP1	2707	0.43990431
chr3	71019838	71019979	FOXP1	1368	0.50750673
chr3	71021138	71021356	FOXP1	1932	0.0026067353
chr3	71021683	71021859	FOXP1	1994	2.0635851
chr3	71026063	71026208	FOXP1	480	-0.87893399
chr3	71026753	71026895	FOXP1	320	2.1278979
chr3	71026943	71027195	FOXP1	1945	-0.33363322
chr3	71037111	71037257	FOXP1	1157	0.23114674
chr3	71050081	71050236	FOXP1	431	0.85419796
